"valence","tempo","duration_ms"
0.55,109.237,186613
0.463,153.988,235333
0.134,99.65,252027
0.33,99.889,216293
0.689,95.519,157893
0.491,138.725,189893
0.209,106.929,273760
0.134,146.19,230200
0.146,128.065,231467
0.079,77.98,244467
0.185,139.859,318907
0.0299,137.761,145180
0.0262,120.269,75278
0.0327,124.766,195484
0.0304,120.433,125152
0.0783,72.161,73612
0.0321,140.299,113367
0.119,122.029,184685
0.226,74.969,200327
0.244,59.952,132786
0.378,153.996,174655
0.606,102.3,227534
0.565,135.954,276963
0.66,125.982,234065
0.654,106.957,285109
0.778,145.777,188020
0.593,103.005,196628
0.755,140.006,225682
0.437,131.314,193798
0.351,75.345,305920
0.505,158.171,370231
0.217,138.005,179107
0.299,117.986,276600
0.0871,88.062,210893
0.901,130.02,198000
0.358,123.925,220645
0.326,111.973,189643
0.26,80.057,120000
0.31,122.035,141639
0.277,79.991,121500
0.626,75.008,102400
0.0498,94.893,171789
0.0394,129.982,147702
0.456,139.961,150857
0.518,88.198,178699
0.181,150.693,267128
0.658,90.077,264013
0.433,130.424,292693
0.551,104.04,189264
0.395,87.999,202159
0.473,103.977,189264
0.489,140.687,186902
0.156,107.968,177816
0.371,87.628,223884
0.0377,80.376,115200
0.915,75.128,203200
0.24,154.9,169675
0.38,139.943,195429
0.397,89.961,152000
0.613,131.123,164889
0.173,107.294,146667
0.68,146.849,171429
0.298,131.922,140000
0.21,137.972,186088
0.628,82.488,139518
0.135,136.745,116571
0.484,119.934,231000
0.348,120.015,219920
0.669,116.963,208378
0.266,123.964,144516
0.79,159.969,203880
0.0398,120.018,140629
0.518,121.98,243934
0.398,120.056,160719
0.711,113.989,211233
0.147,120.037,180495
0.613,120.018,161570
0.254,130.058,197174
0.901,116.945,217422
0.638,120.044,186421
0.0921,56.765,283002
0.336,117.483,155929
0.299,172.836,167358
0.64,160.454,206698
0.152,177.493,77715
0.282,80.959,221078
0.362,87.705,114535
0.188,89.926,301015
0.215,69.402,310712
0.237,76.697,227184
0.453,91.333,93240
0.144,89.398,192177
0.149,112.636,194587
0.325,123.964,219080
0.462,87.496,99358
0.581,74.074,142710
0.743,105.23,119803
0.724,101.448,105541
0.893,81.274,141022
0.256,80.383,256963
0.303,84.241,173599
0.0863,91.034,81453
0.288,101.963,266913
0.485,106.596,51566
0.371,77.178,217995
0.358,141.062,244373
0.22,31.649,81850
0.266,83.514,428269
0.21,78.518,99254
0.13,190.335,263372
0.16,132.228,325947
0.677,77.412,86727
0.208,78.673,364762
0.362,118.988,191959
0.284,140.323,173762
0.157,77.207,352402
0.334,81.875,703218
0.273,152.069,178338
0.558,160.082,152921
0.266,135.038,172016
0.514,130.105,159608
0.403,150.042,209502
0.512,79.916,205505
0.313,148.298,113502
0.119,73.341,155794
0.143,120.665,403286
0.215,68.219,372000
0.203,119.501,497036
0.487,110.43,658393
0.0493,115.738,550821
0.042,59.833,438857
0.248,128.066,412179
0.167,132.071,661821
0.468,132.285,267328
0.585,112.008,372949
0.322,89.532,331029
0.291,67.84,322153
0.322,95.386,283093
0.375,154.924,207097
0.0365,186.082,17987
0.641,107.751,294520
0.532,91.999,291120
0.401,125.593,331187
0.281,100.7,382187
0.422,118.714,286693
0.716,116.472,283387
0.361,79.85,363787
0.543,101.379,298907
0.527,118.996,272720
0.54,103.243,268320
0.428,206.325,312320
0.526,85.089,71000
0.495,78.924,170652
0.184,74.89,166000
0.754,168.149,193207
0.408,79.388,81124
0.569,50.715,145280
0.537,85.871,109000
0.181,78.836,88000
0.651,163.716,214760
0.639,107.819,353600
0.606,173.872,381533
0.524,175.534,528973
0.792,128.537,274960
0.331,189.945,259067
0.845,198.722,323600
0.865,110.398,267533
0.783,144.618,382507
0.748,110.679,543360
0.709,78.919,122455
0.462,140.642,215231
0.435,144.006,315224
0.298,79.266,279950
0,0,8395
0.284,81.765,432000
0.491,78.594,222968
0.0713,84.024,220268
0.373,149.179,257895
0.265,74.941,211200
0.625,139.777,283001
0.0975,84.601,310154
0.322,80.166,280500
0.522,77.059,195579
0.0964,160.032,246000
0.559,90.018,229232
0.276,83.915,255714
0,0,4584
0.787,166.234,214375
0.509,88.061,153125
0.897,79.997,193125
0.522,93.996,330000
0.326,84.001,206000
0.7,157.958,296500
0.133,80.013,213125
0.245,83.008,165000
0.217,139.987,202375
0.419,76.009,257053
0.386,112.022,317250
0.789,163.953,272500
0.426,120.01,216452
0.0693,173.833,189250
0.281,88.005,231000
0.392,165.978,199125
0.449,82.009,208000
0.434,80.273,332200
0.555,118.124,63733
0.469,144.153,376200
0.578,133.973,317560
0.872,182.339,310800
0.398,128.06,295573
0.602,129.974,46293
0.399,84.045,342773
0.561,137.989,372333
0.785,79.158,15533
0.665,170.028,319200
0.483,171.823,175469
0.498,100.012,176401
0.542,149.825,191207
0.769,187.783,171393
0.905,144.016,160011
0.448,140.055,233143
0.447,128.067,180215
0.282,160.013,199500
0.889,183.995,331000
0.826,89.974,194733
0.891,183.981,330000
0.832,90.025,192500
0.52,91.966,226957
0.468,110.093,170182
0.0434,172.059,368434
0.3,172.023,251170
0.404,173.018,338844
0.129,86.089,245592
0.0874,86.859,314483
0.358,171.94,300360
0.0395,172.07,346047
0.135,114.864,304186
0.0868,172.066,312558
0.707,142.901,181259
0.304,174.031,313793
0.0655,174.976,298982
0.116,172.065,279070
0.265,172.04,305581
0.109,172.034,312558
0.366,166.048,185068
0.186,160.065,168004
0.522,139.99,229103
0.182,144.008,310337
0.409,159.982,174758
0.399,99.52,157627
0.966,177.663,134120
0.798,161.828,147773
0.592,155.826,174200
0.582,165.725,210747
0.776,177.412,206507
0.0313,110.8,437973
0.0363,106.969,237253
0.0355,115.033,330493
0.0259,109.986,357507
0.0391,104.288,274747
0.0358,112.001,198107
0.0813,159.897,135640
0.0325,124.937,227747
0.031,150.056,303760
0.0321,130.048,345813
0.18,117.856,290040
0.18,119.871,258360
0.198,76.071,218392
0.605,109.969,190909
0.274,120.021,192000
0.584,139.852,157714
0.367,123.981,210000
0.535,127.967,187969
0.785,159.904,183000
0.592,75.175,243148
0.292,160.933,228049
0.607,101.329,230008
0.477,89.765,182779
0.606,84.836,97045
0.697,72.053,148036
0.694,78.539,152216
0.721,118.541,202789
0.122,107.994,204488
0.114,120.009,233797
0.469,143.999,164931
0.639,110.023,169030
0.549,156.021,154632
0.56,149.009,158940
0.638,146.885,161939
0.369,185.956,188664
0.308,78.03,216153
0.138,114.158,179690
0.0394,168.637,210935
0.0702,90.046,227770
0.139,121.025,177605
0.397,87.509,264633
0.305,84.949,317225
0.134,84.135,275294
0.241,87.548,251806
0.0641,85.038,183596
0.213,175.089,202975
0.445,78.149,162029
0.142,127.606,219395
0.0731,115.01,306550
0.173,84.487,299071
0.161,85.031,183409
0.104,144.818,187250
0.16,159.943,235500
0.136,153.927,218909
0.104,129.983,230423
0.198,120.06,274000
0.62,140.009,260571
0.619,81.743,214306
0.111,179.875,270830
0.106,155.363,139355
0.336,92.236,143309
0.192,92.982,238164
0.0321,192.028,560201
0.04,96.02,386017
0.0866,87.028,235790
0.334,174.079,196089
0.4,84.984,224766
0.0344,80.031,226000
0.683,126.974,139196
0.0385,107.05,215327
0.0424,170.494,271059
0.0736,129.964,137238
0.242,88.117,165587
0.194,129.637,152813
0.429,102.888,190800
0.369,122.498,148800
0.188,127.568,173200
0.316,94.086,92627
0,0,113973
0.553,163.42,87693
0.243,77.025,224440
0.65,79.408,159493
0.286,169.776,173707
0.082,178.08,142933
0.561,168.933,196394
0.758,108.862,189216
0.348,81.003,173779
0.331,159.944,164241
0.17,160.357,185697
0.277,86.657,221745
0.306,74.553,117280
0.378,117.929,239453
0.129,135.602,270093
0.568,140.087,212800
0.531,153.871,298840
0.429,118.12,222333
0.102,112.352,453227
0.488,90.262,177680
0.426,135.924,285987
0.428,143.184,236280
0.194,106.178,176467
0.23,155.168,158507
0.127,137.999,253866
0.173,143.844,236089
0.748,93.509,74500
0.78,93.767,75984
0.42,136.185,124416
0.662,148.396,159467
0.856,160.092,144656
0.47,119.947,161000
0.187,149.796,225792
0.903,139.784,119742
0.331,132.217,144500
0.659,148.096,137027
0.424,113.204,120149
0.344,72.546,186042
0.598,75.058,183000
0.683,145.963,124000
0.707,159.712,145000
0.737,157.946,171250
0.402,82.959,196000
0.857,119.979,156750
0.292,168.781,172500
0.473,137.846,134500
0.535,119.988,230500
0.246,81.788,180750
0.374,200.721,36500
0.255,76.004,205000
0.3,108.181,205250
0.247,131.873,171500
0.36,119.673,130250
0.419,79.973,125493
0.457,175.802,138293
0.412,172.032,164779
0.557,120.125,164750
0.448,115.914,207350
0.308,159.982,194304
0.414,110.004,188373
0.447,131.82,155065
0.314,117.245,180566
0.407,173.636,146667
0.659,113.729,179221
0.154,76.976,179448
0.661,81.942,150732
0.221,59.789,230357
0.335,97.945,220434
0.777,94.974,175189
0.843,106.058,222143
0.557,101.996,205455
0.276,147.855,195300
0.729,85.345,165376
0.0831,65.117,310242
0.108,147.724,124000
0.449,101.919,167345
0.883,143.949,86603
0.346,124.978,173333
0.781,100.005,146003
0.348,119.922,157095
0.931,100.883,280025
0.544,111.885,362969
0.649,155.829,257756
0.645,88.87,252669
0.247,120.879,296142
0.109,91.903,429201
0.187,122.896,237212
0.161,101.908,293047
0.149,191.739,301880
0.357,84.913,257307
0.461,136.38,320417
0.698,112.89,235177
0.44,135.998,195328
0.815,153.946,107630
0.358,79.966,219158
0.271,79.824,122795
0.768,95.987,177323
0.73,104.985,116971
0.69,131.843,160811
0.706,166.083,157139
0.959,172.09,118081
0.166,143.76,186155
0.654,104.011,193775
0.0768,77.962,223974
0.801,170.098,129984
0.585,85.014,210613
0.561,167.713,158784
0.72,140.994,152075
0.532,78.899,151709
0.693,79.984,116080
0.583,161.9,127440
0.668,96.62,54016
0.147,109.92,168789
0.592,150.832,148608
0.353,97.841,159301
0.11,77.224,147285
0.461,90.014,203648
0.556,79.003,242373
0.332,78.085,208896
0.143,69.802,142208
0.585,115.882,194612
0.421,105.822,170688
0.417,137.919,216832
0.431,94.992,242182
0.35,96.828,149845
0.132,74.96,111957
0.6,86.011,203895
0.373,101.99,203490
0.299,183.919,211627
0.51,86.999,210944
0.239,102.009,238379
0.356,81.188,165205
0.291,82.024,177165
0.553,110.131,190165
0.11,124.401,188303
0.53,94.982,175641
0.431,94.912,241476
0.324,143.838,279488
0.156,105.869,269363
0.547,125.838,223882
0.139,116.866,282294
0.2,163.785,309205
0.387,80.265,297388
0.371,121.898,243511
0.685,120.9,264158
0.297,128.912,281492
0.111,143.796,212658
0.0373,106.87,294678
0.0966,179.935,282344
0.0834,159.934,267344
0.364,118.879,273846
0.329,100.916,277703
0.0369,131.842,337929
0.367,175.873,272368
0.391,82.918,272567
0.0372,100.919,318620
0.378,129.908,282587
0.111,118.897,292532
0.0393,91.89,263983
0.593,148.816,280708
0.139,135.88,291790
0.232,123.034,385637
0.326,117.907,282540
0.336,123.024,364925
0.141,103.958,492031
0.171,106.918,228902
0.284,108.033,252169
0.12,108.254,173360
0.0829,107.45,479353
0.479,143.366,416840
0.45,119.982,406000
0.132,114.361,488200
0.407,143.665,369960
0.627,116.524,497973
0.108,102.36,434107
0.518,185.848,323960
0.0649,53.555,314973
0.503,116.057,452000
0.842,121.934,202623
0.511,126.912,184252
0.128,89.995,229333
0.374,85.016,211765
0.482,90.972,134176
0.347,179.991,202668
0.553,120.036,312000
0.551,92.017,281739
0.859,184.679,241867
0.538,155.903,195040
0.711,130.343,220133
0.64,91.813,263587
0.383,139.04,266880
0.899,89.118,202027
0.707,158.781,253747
0.938,129.989,370267
0.621,143.918,319107
0.635,133.26,256213
0.2,82.142,68467
0.615,77.434,338160
0.64,89.497,187053
0.595,95.43,228867
0.6,92.434,280720
0.631,152.418,294147
0.373,174.937,262227
0.882,172.818,141280
0.593,88.878,268493
0.533,167.302,204347
0.102,93.056,219733
0.447,144.24,312733
0.637,141.814,189315
0.263,87.999,300002
0.226,66.002,330909
0.212,194.03,228113
0.521,122.691,232000
0.278,120.014,276000
0.926,153.953,252468
0.444,150.119,214800
0.539,160.051,325500
0.587,126.99,336378
0.61,119.92,130000
0.277,87.004,212000
0.717,157.969,203544
0.763,92.989,131612
0.128,190.059,225868
0.437,95.086,214000
0.0704,128.024,305625
0.438,78.83,204149
0.675,93.987,291875
0.619,134.029,165858
0.0564,188.204,237446
0.148,203.978,268670
0.286,142.009,182535
0.818,120.008,297999
0.208,146.025,184110
0.277,97.01,151270
0.303,83.964,191428
0.369,159.913,307499
0.314,146.133,292603
0.331,88.947,173932
0.485,100.995,156831
0.617,147.964,188000
0.444,87.995,202047
0.208,89.001,247968
0.471,124.023,232072
0.39,114.893,160190
0.268,94.943,191704
0.572,90,242832
0.156,98.397,248272
0.125,115.055,161909
0.682,75.994,205265
0.308,112,249259
0.28,93.988,186209
0.174,131.77,171245
0.39,139.775,261153
0.333,150.049,247085
0.643,140.151,83385
0.572,160.287,280464
0.15,172.725,253057
0.894,140.497,198310
0.689,122.722,234782
0.738,126.001,204761
0.452,123.912,71612
0.702,95.014,188210
0.235,175.998,330000
0.683,163.179,117647
0.413,90.049,292000
0.0678,133.98,125455
0.195,90.031,253333
0.238,115.024,304695
0.655,123.997,274839
0.151,151.009,268750
0.39,139.99,135250
0.179,172.018,224500
0.926,106.009,207500
0.0434,149.981,212000
0.114,153.303,95500
0.192,90.001,288375
0.103,136.013,282474
0.584,140.004,301500
0.684,100.491,266484
0.88,77.02,186000
0.696,91.008,205984
0.844,126.012,256031
0.93,101.951,208000
0.0507,133.979,233750
0.404,172.065,294250
0.326,162.974,200245
0.601,122.042,217038
0.198,169.922,221000
0.908,155.042,145893
0.896,112.321,161387
0.525,108.417,259840
0.954,114.3,219400
0.964,112.09,153120
0.943,129.175,216613
0.334,101.417,147453
0.933,93.404,134040
0.624,109.779,170987
0.963,154.913,186413
0.36,100.722,156653
0.709,104.523,228413
0.707,122.587,147720
0.722,92.663,159893
0.8,112.395,158707
0.688,122.497,322467
0.869,141.096,194813
0.23,130.035,299986
0.239,120.364,282276
0.292,134.954,255765
0.0774,120.056,277711
0.0749,120.026,346999
0.717,87.008,193000
0.497,111.94,82896
0.366,157.423,106563
0.0702,120.253,206764
0.583,79.638,121282
0.42,99.847,233874
0.405,129.954,234000
0.51,85.475,266423
0.804,124.967,254000
0.544,124.911,231135
0.258,107.762,231135
0.33,75.087,274250
0.0984,103.036,282944
0.755,91.573,251201
0.181,96.952,268486
0.565,88.155,237090
0.246,101.91,307881
0.268,124.865,198869
0.723,115.005,187480
0.501,79.987,212827
0.682,82.959,225960
0.423,128.07,206507
0.452,152.009,215280
0.308,135.991,219187
0.47,156.002,196147
0.409,131.998,254213
0.27,104.021,279827
0.282,124.041,227893
0.3,93.884,285339
0.697,96.008,187988
0.682,112.129,281833
0.272,165.697,204800
0.745,147,251160
0.859,155.937,266240
0.84,120.011,194560
0.0812,149.968,163088
0.776,111.972,190373
0.163,104.87,337003
0.318,99.952,376428
0.221,78.624,88560
0.179,142.378,283093
0.289,114.085,239507
0.582,111.747,189307
0.36,91.453,228053
0.176,150.66,264840
0.187,118.977,236093
0.46,150.654,305507
0.181,107.59,329787
0.247,119.459,238653
0.334,129.661,278173
0.407,86.201,260560
0.448,156.708,425173
0.0736,102.488,328507
0.234,135.77,153052
0.106,182.576,334182
0.167,98.507,184787
0.205,123.515,304922
0.114,79.587,325733
0.196,93.902,191027
0.318,127.422,247363
0.048,113.793,250230
0.15,139.527,251253
0.231,77.435,258770
0.155,85.69,272394
0.204,91.461,295082
0.231,120.117,437560
0.153,124.004,171840
0.564,140.989,209868
0.275,130.012,157492
0.702,76.985,177032
0.469,128.998,154619
0.656,147.907,172382
0.0956,132.018,165982
0.291,147.017,170397
0.174,159.921,227892
0.39,129.985,193254
0.21,136.356,562640
0.498,128.372,586400
0.16,110.926,337733
0.365,139.444,692747
0.224,177.92,566133
0.234,58.013,571560
0.397,128.019,51587
0.667,63.956,85853
0.645,128.513,88507
0.268,82.242,114107
0,0,11653
0.0366,100.609,116907
0.528,128.469,42320
0.084,54.314,69720
0.365,138.277,18907
0.361,75.075,589200
0.39,110.619,349053
0.246,86.143,284560
0.668,106.396,707253
0.534,110.612,351827
0.629,131.555,1049213
0.0628,121.472,392373
0.175,113.254,176493
0.425,124.517,339773
0.378,89.409,338667
0.372,159.746,191093
0.295,113.817,271040
0.483,147.414,267960
0.038,69.033,97333
0.0353,145.26,526867
0.0602,130.705,375000
0.084,96.723,207933
0.588,138.142,268333
0.109,74.637,267467
0.884,149.996,78024
0.399,123.259,160940
0.807,124.137,181002
0.123,92.514,150936
0.327,122.751,176136
0.169,77.305,188904
0.113,100.936,154080
0.105,100.014,156000
0.226,99.984,146469
0.0739,122.693,101184
0.34,122.786,168751
0.57,136.014,185887
0.406,94.984,172632
0.331,97.511,159408
0.348,99.975,106056
0.321,121.756,181891
0.818,123.978,136512
0.266,94.97,184869
0.365,164.722,128784
0.359,170.022,134760
0.706,140.015,166344
0.721,170.039,115824
0.476,99.948,103248
0.374,160.162,109704
0.0784,93.341,148272
0.55,145.006,79848
0.614,85.033,70728
0.318,90.004,159805
0.344,169.909,89376
0.294,89.933,96072
0.352,103.504,74712
0.704,74.964,90192
0.784,100.439,134448
0.187,176.903,91752
0.531,77.772,75936
0.402,149.788,155256
0.375,150.117,166464
0.285,124.986,136128
0.717,121.572,137208
0.399,100.807,155246
0.203,125.779,154958
0.583,157.065,183562
0.33,99.209,138240
0.524,84.903,87589
0.328,97.452,200307
0.169,95.989,165564
0.312,83.488,82599
0.203,124.035,177946
0.382,82.923,208248
0.0819,159.935,117024
0.564,89.954,78024
0.386,82.047,104016
0.694,170.048,80472
0.347,179.944,137952
0.479,140.008,164640
0.51,169.933,69504
0.368,117.098,187464
0.499,99.985,117648
0.466,98.01,176376
0.549,97.976,117600
0.51,88.01,163704
0.433,102.924,149328
0.517,119.903,149400
0.417,125.869,173712
0.598,84.955,112992
0.158,100.023,115248
0.0868,99.968,96048
0.446,100.056,134448
0.248,98.014,156000
0.348,97.992,132312
0.657,140.11,123936
0.216,95.038,101112
0.532,102.016,146730
0.808,107.539,203747
0.761,81.584,131693
0.886,93.147,248013
0.961,128.779,143573
0.551,98.958,208493
0.831,115.124,210853
0.381,138.65,226067
0.722,179.265,205627
0.976,145.422,160907
0.869,78.793,246587
0.562,167.996,337467
0.577,86.773,157693
0.0842,125.353,168264
0.0872,161.396,97560
0.7,106.024,129120
0.238,94.093,113711
0.34,117.036,126192
0.66,96.384,234013
0.529,112.725,250973
0.197,99.9,220053
0.474,101.683,386387
0.577,147.304,178693
0.345,91.47,230440
0.114,97.606,443440
0.799,117.791,274960
0.487,111.01,200013
0.199,72.755,287987
0.333,102.756,237333
0.471,123.198,137900
0.22,118.58,175032
0.489,82.574,170580
0.236,101.1,152842
0.207,159.458,157205
0.581,84.81,170318
0.287,144.794,119536
0.236,98.081,160444
0.432,167.083,163971
0.183,92.049,167811
0.485,179.867,153496
0.581,98.068,139651
0.43,183.984,167837
0.297,133.52,153652
0.258,97.986,156787
0.775,124.993,192264
0.311,150.006,135047
0.171,94.159,163318
0.0627,169.911,231587
0.202,119.132,226933
0.0301,119.996,268360
0.0419,160.007,63800
0.276,130.982,194693
0.323,180.156,122667
0.139,98.018,254653
0.585,139.978,180506
0.211,129.964,119615
0.206,85.518,173897
0.47,150.047,242625
0.409,93.474,136104
0.287,129.98,128352
0.0733,99.258,154848
0.36,120.085,161097
0.386,128.966,139233
0.199,87.913,169639
0.275,81.117,205349
0.31,159.765,195216
0.387,153.985,206028
0.266,151.519,255190
0.435,138.599,155272
0.438,104.027,210860
0.77,144.259,188578
0.118,132.031,222067
0.498,102.089,114103
0.649,133.094,216589
0.248,104.976,190213
0.208,115.555,292720
0.187,135.893,310520
0.699,130.323,118387
0.134,67.203,127080
0.0744,125.312,310467
0.766,121.332,95093
0.133,163.416,249547
0.13,111.443,270120
0.444,121.958,275200
0.192,84.608,188387
0.409,128.409,299120
0.133,98.866,226187
0.153,76.049,572280
0.134,115.262,176427
0.371,88.342,109387
0.333,135.778,225907
0.357,146.913,261520
0.89,135.69,52707
0.0908,126.106,196880
0.9,150.189,163547
0.555,125.491,91667
0.0908,101.275,331480
0.203,136.425,195520
0.0376,116.471,99480
0.415,133.123,291133
0.619,136.939,244867
0.654,107.519,279347
0.398,87.125,97813
0.0805,66.778,185293
0.32,83.532,121387
0.39,144.316,251333
0.7,119.128,250320
0.14,119.544,253227
0.363,111.762,275640
0.155,160.338,337533
0.189,90.702,75760
0.282,77.968,110280
0.585,81.296,63147
0.213,105.272,146533
0.0907,138.788,283080
0.654,108.104,188627
0.533,180.642,222853
0.188,51.708,76307
0.309,82.426,164200
0.488,123.971,166867
0.176,148.296,230320
0.335,126.513,264960
0.0793,79.537,132720
0.139,79.099,112387
0.0366,94.107,277853
0.119,61.289,269587
0.265,102.393,92813
0.124,128.455,216880
0.306,110.644,60853
0.16,68.513,113293
0.59,172.622,139707
0.213,72.811,114480
0.0339,112.36,126107
0.263,78.788,179680
0.102,76.285,126827
0.0398,131.155,251733
0.676,110.263,56893
0.277,103.801,43707
0.184,171.739,61800
0.2,115.052,186560
0.0365,64.534,260773
0.406,120.987,160667
0.27,90.013,51533
0.144,61.487,145400
0.307,139.061,194360
0.159,123.496,327000
0.0392,90.171,79800
0.152,103.838,73440
0.0333,137.736,153093
0.274,128.151,276267
0.0857,152.601,303333
0.195,124.449,241840
0.369,105.228,111333
0.166,112.284,191333
0.512,131.087,401627
0.0757,100.601,128200
0.381,112.545,237773
0.0379,113.783,91027
0.189,69.995,132773
0.352,69.318,42507
0.321,109.57,76267
0.444,91.402,65640
0.0398,86.124,149733
0.222,105.31,343333
0.471,138.679,70173
0.254,122.826,200707
0.269,145.857,116667
0.204,131.713,36653
0.191,111.777,98493
0.672,113.072,49507
0.0395,73.892,191973
0.284,109.889,124613
0.275,56.417,102093
0.307,109.79,152173
0.251,90.434,177027
0.189,114.238,137613
0.269,67.083,43907
0.502,108.963,49093
0.231,100.002,480280
0.572,134.81,669400
0.0833,94.666,725053
0.493,165.399,382373
0.675,145.205,650320
0.109,113.963,707147
0.142,96.858,228640
0.25,95.631,560613
0.459,106.577,51160
0.0973,80.689,839293
0.442,96.36,99573
0.417,97.036,537120
0.298,100.646,284027
0.142,103.324,265080
0.227,99.717,256080
0.836,107.205,156080
0.0815,132.397,111440
0.358,100.01,285960
0.455,76.395,61600
0.0539,74.806,147933
0.428,115.84,332067
0.796,106.364,38080
0.281,93.205,98547
0.657,137.42,369080
0.193,77.82,97200
0.374,114.492,529267
0.666,135.796,175907
0.297,84.111,196560
0.0965,76.099,148480
0.441,115.12,385947
0.0675,89.466,101147
0.974,149.358,37613
0.0739,75.813,96600
0.0398,88.87,258000
0.209,113.911,138827
0.632,84.672,74240
0.192,73.898,40427
0.813,128.219,112747
0.631,68.348,339653
0.453,140.641,112200
0.558,92.56,56693
0.138,122.502,197813
0.297,75.605,74347
0.135,105.175,527493
0.0657,140.679,110587
0.047,114.006,178827
0.243,129.334,475467
0.138,136.558,195400
0.0781,99.967,291707
0.387,84.518,288960
0.36,116.799,386133
0.155,115.675,547600
0.566,120.166,326133
0.389,102.261,236067
0.266,149.778,453907
0.536,117.273,221000
0.195,97.25,289427
0.61,145.313,302440
0.457,139.341,375120
0.953,149.586,325533
0.314,137.482,374333
0.526,123.574,319200
0.328,132.141,407627
0.0767,71.495,112067
0.244,101.577,403333
0.345,127.499,143600
0.495,152.421,427067
0.295,116.56,347733
0.514,82.859,273907
0.424,132.009,354400
0.533,151.572,255400
0.165,76.932,98267
0.128,105.401,240867
0.482,100.072,233827
0.361,81.868,223160
0.311,97.041,255667
0.28,89.801,237933
0.0829,119.155,203933
0.102,82.962,318267
0.471,102.252,231693
0.507,128.243,260293
0.0421,151.041,406933
0.726,113.623,110533
0.671,117.67,147200
0.215,142.164,193400
0.332,71.918,235840
0.49,128.793,291160
0.387,140.662,385533
0.409,132.026,380800
0.0669,97.83,356533
0.259,104.488,316160
0.545,176.769,315507
0.205,106.289,416067
0.412,150.645,565560
0.31,118.844,365053
0.0396,66.525,276733
0.315,120.658,396947
0.134,81.461,476293
0.294,80.524,47893
0.367,110.212,200373
0.444,88.242,157800
0.759,130.042,213427
0.308,105.132,228867
0.415,110.875,164707
0.407,127.828,181027
0.699,152.688,244307
0.733,94.55,39733
0.345,162.44,113427
0.501,77.158,197933
0.106,77.159,336573
0.308,79.764,169093
0.389,143.432,138200
0.782,128.452,241659
0.91,167.089,202292
0.749,149.747,183458
0.868,126.087,186802
0.503,78.564,176562
0.774,137.741,189309
0.45,76.088,352183
0.746,137.366,204800
0.831,199.916,219507
0.792,101.555,202736
0.859,163.109,129097
0.486,128.768,214439
0.597,119.794,207438
0.661,166.533,217574
0.747,109.008,297845
0.184,90.069,189587
0.123,117.565,159547
0.059,89.109,129280
0.266,134.388,188280
0.768,62.596,69160
0.0398,70.947,52840
0.101,115.334,119413
0.0363,87.043,102307
0.161,136.519,128947
0.108,156.539,96747
0.21,80.376,169160
0.523,83.839,135507
0.0758,179.835,183760
0.198,87.251,196453
0.439,143.956,200208
0.404,148.956,262646
0.537,140.729,278286
0.396,146.604,279736
0.485,106.022,185802
0.589,183.192,184898
0.509,94.271,153830
0.614,92.185,209964
0.496,79.386,215875
0.135,94.04,234894
0.0359,106.856,195918
0.188,93.053,206452
0.036,120.028,211789
0.425,178.066,312809
0.102,78.791,134171
0.0998,133.991,257910
0.235,75.566,171429
0.273,93.972,234894
0.394,115.752,246199
0.0728,90.81,200804
0.397,137.99,223116
0.198,119.954,286077
0.101,100.987,285149
0.503,81.002,189630
0.0326,189.998,101353
0.0965,112.042,823285
0.559,144.073,173333
0.281,109.234,227487
0.595,179.815,206967
0.0781,94.648,106838
0.0673,127.356,241200
0.168,134.578,226561
0.142,120.049,160210
0.0794,63.883,208719
0.0434,89.049,141715
0.105,83.17,118101
0.037,98.18,523678
0.0751,102.904,219639
0.0831,82.284,162822
0.559,120.983,196741
0.74,120.005,184338
0.544,119.953,166125
0.569,119.986,165638
0.836,159.891,182604
0.7,120.022,195215
0.607,119.995,173447
0.764,119.999,187833
0.682,120.012,178036
0.287,119.99,165979
0.0329,116.484,263467
0.0325,136.794,372316
0.0381,122.563,228651
0.114,122.611,294000
0.0723,126.791,244405
0.0284,86.031,2242631
0.0364,123.969,136227
0.332,99.28,38000
0.114,100.247,148547
0.0995,56.506,33120
0.0345,121.536,230547
0.0635,67.782,30920
0.0368,77.089,108293
0.0343,210.996,112573
0.0536,67.417,37147
0.0223,100.479,188733
0.0843,69.853,139880
0,0,14627
0.218,81.789,86027
0.0339,76.496,168373
0.0363,78.374,191453
0.0628,66.886,145387
0.0215,58.174,22933
0.028,137.095,159053
0.305,70.194,88253
0.0714,129.554,105080
0.393,117.905,143033
0.556,130.981,218653
0.52,113.06,116285
0.72,127.998,158412
0.41,115.961,203719
0.262,120.997,281126
0.384,84.551,312362
0.0328,129.964,250962
0.265,159.976,231763
0.264,129.995,242939
0.417,155.019,339009
0.219,133.008,278854
0.332,140.033,256385
0.081,132.014,222851
0.566,133.815,161427
0.444,124.019,146427
0.152,113.494,150467
0.817,91.835,163787
0.453,139.325,230680
0.0412,75.919,147680
0.213,93.338,174307
0.344,93.182,333267
0.712,151.724,87253
0.234,121.847,99403
0.17,142.179,91701
0.624,201.506,19520
0.649,106.134,60779
0.563,156.925,89931
0.569,93.064,44971
0.455,168.585,41835
0.216,111.155,84277
0.668,138.332,152075
0.16,162.042,89107
0.455,173.756,66053
0.55,136.323,108280
0.139,168.719,98867
0.367,102.285,66227
0.246,166.929,71067
0.354,131.839,113040
0.193,125.61,140987
0.77,86.063,66173
