"loudness","mode","speechiness"
-5.762,1,0.106
-6.253,1,0.0285
-5.018,1,0.0304
-7.8,1,0.0307
-5.634,1,0.0271
-7.414,1,0.0332
-7.819,0,0.0276
-6.736,1,0.0277
-8.619,1,0.0404
-7.752,1,0.0361
-8.101,1,0.0265
-12.699,1,0.0263
-7.217,1,0.0466
-9.637,1,0.0263
-7.838,1,0.0252
-6.522,1,0.0375
-12.923,1,0.0287
-7.488,1,0.0277
-11.14,1,0.0283
-7.876,1,0.0381
-9.575,1,0.0666
-13.264,1,0.0341
-18.03,0,0.0302
-23.93,1,0.0458
-24.198,0,0.0948
-17.78,1,0.0377
-23.912,0,0.0501
-27.202,1,0.0732
-27.473,1,0.0419
-18.602,0,0.0358
-27.594,1,0.0427
-26.444,1,0.101
-25.718,0,0.0437
-25.741,0,0.0841
-17.27,1,0.0347
-23.175,0,0.0417
-23.789,1,0.133
-26.479,0,0.0593
-25.826,1,0.115
-20.399,1,0.0546
-26.299,1,0.0601
-23.415,0,0.0702
-18.885,1,0
-23.348,1,0.0372
-25.816,1,0.0443
-26.734,1,0.0422
-25.432,0,0.0599
-28.506,1,0.0421
-22.866,1,0.0489
-14.446,1,0.033
-6.851,1,0.0247
-7.958,1,0.0352
-9.117,1,0.0288
-10.687,1,0.0289
-7.493,1,0.0368
-12.296,1,0.0264
-4.984,1,0.0399
-9.243,1,0.0276
-16.782,0,0.0342
-7.922,1,0.0315
-21.237,1,0.0446
-25.546,1,0.0567
-17.939,1,0.0332
-24.988,1,0.0485
-20.962,0,0.0452
-20.154,1,0.0637
-23.049,1,0.13
-23.566,1,0.0457
-27.005,1,0.0416
-20.359,1,0.0432
-23.363,1,0.0428
-13.68,0,0.0339
-13.474,0,0.0383
-15.074,1,0.0567
-19.67,0,0.0402
-17.227,0,0.0311
-16.342,0,0.0388
-17.038,1,0.0535
-17.895,1,0.0369
-23.008,1,0.0994
-17.446,0,0.0407
-16.942,1,0.039
-17.096,0,0.0455
-18.282,1,0.0432
-16.04,1,0.0467
-13.88,1,0.0397
-19.196,1,0.261
-19.118,0,0.0499
-19.825,1,0.0932
-18.026,1,0.113
-17.403,0,0.0533
-17.652,0,0.0501
-24.714,1,0.0441
-17.888,1,0.0358
-7.096,1,0.121
-4.204,1,0.0818
-5.259,1,0.0888
-4.989,1,0.118
-7.131,1,0.0294
-3.743,1,0.063
-6.187,1,0.0309
-6.127,0,0.0631
-5.798,0,0.102
-4.686,1,0.0388
-5.794,1,0.0367
-4.394,1,0.249
-5.086,1,0.0342
-4.976,0,0.0571
-4.352,0,0.102
-4.237,0,0.0307
-8.943,1,0.0651
-9.017,1,0.0356
-9.797,1,0.0579
-8.377,0,0.0331
-10.088,0,0.0529
-9.172,0,0.0431
-11.519,1,0.0355
-10.535,1,0.0474
-9.29,0,0.0401
-8.513,0,0.0423
-9.099,1,0.0524
-9.901,1,0.0366
-15.124,1,0.0438
-7.337,1,0.0589
-9.304,0,0.0279
-9.483,0,0.0297
-8.391,0,0.0383
-8.813,1,0.192
-9.459,1,0.0692
-16.949,1,0.0427
-10.078,0,0.0307
-8.921,1,0.0565
-8.21,1,0.0419
-6.682,1,0.0467
-7.361,0,0.0549
-15.273,0,0.071
-16.298,1,0.0612
-12.526,0,0.0467
-18.02,1,0.0603
-11.849,1,0.0374
-19.042,0,0.056
-30.591,0,0.0359
-22.511,0,0.0531
-27.706,0,0.0455
-21.702,0,0.0563
-23.319,1,0.0477
-23.588,1,0.0572
-22.872,1,0.0546
-22.565,1,0.0448
-16.828,0,0.0468
-33.578,1,0.0643
-22.333,1,0.0588
-28.416,1,0.0591
-21.81,1,0.261
-32.151,0,0.0689
-9.651,1,0.274
-10.786,0,0.0319
-12.094,0,0.408
-12.987,0,0.0399
-14.377,0,0.0356
-13.587,1,0.189
-15.644,0,0.0818
-18.626,0,0.0366
-22.809,1,0.0911
-26.453,1,0.169
-17.816,1,0.0414
-13.608,1,0.0415
-23.97,1,0.0364
-11.913,0,0.736
-20.089,1,0.0351
-18.411,0,0.123
-14.983,1,0.0579
-14.706,1,0.046
-8.67,1,0.0303
-8.434,1,0.146
-7.82,1,0.0569
-9.437,0,0.0273
-6.935,0,0.0489
-7.864,1,0.0823
-9.306,1,0.0289
-7.182,1,0.109
-10.548,0,0.0243
-7.46,0,0.0424
-13.29,1,0.0432
-8.927,1,0.0431
-9.907,0,0.0259
-7.99,1,0.041
-9.2,1,0.0359
-4.728,1,0.0779
-3.128,1,0.0401
-3.705,1,0.171
-4.785,1,0.0374
-5.259,1,0.0486
-10.621,1,0.0327
-3.962,1,0.0689
-6.18,1,0.166
-4.608,1,0.0291
-5.083,1,0.042
-26.91,1,0.051
-21.134,0,0.044
-19.482,1,0.0501
-13.625,1,0.0354
-26.255,1,0.0569
-16.213,1,0.0397
-26.161,1,0.0542
-22.937,1,0.0581
-21.755,1,0.0441
-18.928,1,0.048
-20.101,0,0.0475
-28.828,0,0.0573
-14.549,0,0.046
-4.912,1,0.0798
-5.121,1,0.0289
-4.966,1,0.0609
-5.272,1,0.134
-5.698,1,0.15
-7.399,1,0.0303
-5.327,1,0.14
-6.868,1,0.0506
-7.381,1,0.027
-4.761,1,0.184
-5.554,1,0.0918
-4.768,0,0.0693
-3.853,1,0.141
-5.728,1,0.327
-5.341,1,0.0539
-4.322,1,0.175
-25.259,0,0.0462
-26.604,1,0.0523
-23.885,0,0.0468
-31.957,0,0.0521
-21.583,1,0.0395
-30.667,1,0.0481
-36.803,1,0.0481
-29.566,1,0.0549
-28.61,0,0.0419
-10.063,1,0.0568
-13.71,1,0.0284
-10.453,1,0.0808
-14.548,1,0.0332
-10.734,1,0.0311
-21.125,1,0.0321
-16.067,1,0.0301
-7.916,1,0.0504
-15.175,0,0.0696
-8.974,0,0.0895
-10.344,1,0.0757
-12.764,1,0.345
-14.94,1,0.0317
-12.479,1,0.0377
-12.252,0,0.0261
-14.676,1,0.0328
-12.928,1,0.0426
-13.743,0,0.0324
-13.856,1,0.0283
-11.389,1,0.0323
-13.873,1,0.0322
-11.743,1,0.0251
-15.041,1,0.033
-15.252,1,0.0348
-8.002,1,0.0308
-5.244,1,0.0423
-7.308,1,0.0425
-7.704,1,0.0652
-6.213,1,0.057
-9.144,1,0.0586
-6.678,0,0.0344
-7.987,1,0.0471
-10.767,0,0.0324
-8.963,0,0.0573
-8.581,1,0.0424
-17.525,1,0.0379
-6.09,1,0.0739
-3.722,1,0.0536
-5.472,0,0.0502
-4.134,1,0.04
-5.521,0,0.0521
-4.088,1,0.0686
-5.258,0,0.0389
-4.55,0,0.0865
-3.993,1,0.0789
-4.679,1,0.0399
-6.541,1,0.0284
-4.421,1,0.0753
-7.642,1,0.0416
-8.992,1,0.0383
-9.014,0,0.046
-10.051,0,0.0348
-10.848,1,0.0291
-10.37,1,0.0345
-8.741,0,0.0364
-7.082,1,0.0879
-23.288,1,0.0386
-26.114,1,0.0403
-27.745,1,0.359
-17.932,0,0.0419
-17.824,1,0.0361
-22.915,0,0.0356
-23.837,0,0.0399
-22.786,0,0.0933
-30.009,1,0.062
-41.383,1,0.0446
-24.425,1,0.0526
-33.829,1,0.0574
-30.88,0,0.068
-19.124,1,0.0624
-25.472,0,0.0563
-27.696,0,0.0426
-26.202,0,0.0473
-12.949,0,0.0362
-16.144,1,0.0518
-19.016,0,0.0378
-24.927,0,0.0376
-12.006,1,0.0768
-12.021,1,0.0471
-16.99,1,0.0636
-13.842,0,0.324
-17.112,1,0.0522
-9.869,1,0.0455
-5.592,0,0.332
-10.299,1,0.0566
-13.509,1,0.0441
-16.762,1,0.0357
-11.343,1,0.0679
-11.413,1,0.0472
-15.099,1,0.0747
-12.012,1,0.0397
-8.958,1,0.442
-8.552,1,0.669
-7.64,1,0.302
-8.81,1,0.4
-8.371,1,0.466
-7.376,1,0.117
-8.267,1,0.438
-7.569,1,0.109
-7.775,1,0.321
-10.584,1,0.436
-8.781,0,0.437
-10.153,1,0.396
-11.292,0,0.382
-9.82,1,0.422
-2.749,1,0.0405
-3.242,1,0.0439
-3.524,0,0.0537
-2.632,1,0.0295
-2.725,1,0.0332
-5.391,1,0.0303
-2.7,1,0.0314
-2.586,1,0.0303
-4.539,1,0.0283
-2.28,1,0.0527
-6.535,1,0.0284
-11.107,1,0.0779
-8.32,1,0.263
-12.235,1,0.233
-21.271,1,0
-9.028,1,0.164
-11.645,1,0.0966
-9.626,1,0.347
-8.218,1,0.408
-7.734,0,0.339
-7.9,1,0.245
-8.483,1,0.209
-19.363,1,0
-12.884,1,0.403
-19.394,1,0.0584
-10.7,1,0.195
-10.011,0,0.259
-7.859,1,0.128
-8.449,0,0.29
-20.522,0,0.158
-9.135,0,0.0923
-8.509,1,0.0327
-8.897,1,0.0333
-11.061,1,0.0411
-9.047,1,0.0286
-13.537,1,0.0307
-10.979,1,0.0401
-8.82,0,0.0328
-9.187,0,0.0277
-7.128,0,0.0275
-11.848,1,0.0323
-3.952,0,0.0452
-7.472,1,0.0303
-9.288,0,0.0339
-23.454,1,0.0523
-12.94,0,0.0395
-5.865,1,0.0266
-8.544,1,0.0281
-12.454,1,0.0545
-19.755,1,0
-9.752,1,0.0485
-10.23,1,0.039
-12.137,0,0.0474
-8.405,1,0.0423
-10.008,0,0.0333
-8.695,1,0.112
-12.792,1,0.0529
-44.98,1,0.12
-7.105,0,0.0334
-9.08,1,0.0269
-12.31,1,0.0473
-4.931,1,0.0268
-6.766,1,0.0304
-5.835,0,0.0413
-10.405,0,0.0994
-7.976,0,0.0347
-4.684,1,0.0604
-6.832,1,0.0903
-3.855,1,0.0258
-8.54,1,0.04
-5.63,1,0.0401
-5.871,0,0.116
-4.103,1,0.429
-3.396,0,0.0358
-15.538,0,0.0453
-17.462,0,0.0424
-11.326,1,0.0455
-16.456,0,0.059
-16.148,0,0.041
-14.307,0,0.0447
-12.559,1,0.0503
-17.549,0,0.0412
-11.639,1,0.0429
-13.4,1,0.0372
-16.185,1,0.0339
-20.446,1,0.0345
-13.316,1,0.04
-20.451,1,0.0349
-14.445,1,0.0331
-13.403,0,0.0447
-9.552,0,0.0617
-9.371,1,0.0352
-10.166,1,0.0914
-10.559,0,0.0367
-9.817,0,0.0471
-9.281,0,0.103
-10.165,0,0.0996
-8.45,1,0.0471
-10.001,0,0.0644
-12.361,1,0.0607
-8.351,1,0.0446
-10.2,0,0.0498
-12.345,0,0.0441
-10.903,0,0.0577
-10.187,1,0.0559
-16.857,1,0.0663
-15.11,1,0.0787
-14.386,0,0.0351
-18.999,1,0.0335
-17.58,0,0.0373
-19.613,1,0.0417
-18.704,1,0.0403
-18.336,1,0.0521
-19.895,1,0.0431
-15.906,1,0.0474
-18.771,1,0.0416
-18.836,0,0.0392
-34.615,1,0.0508
-15.306,0,0.0356
-16.741,1,0.0645
-16.279,1,0.0487
-18.934,0,0.0349
-11.303,1,0.0314
-19.52,0,0.0416
-17.797,0,0.041
-13.348,1,0.0479
-24.507,1,0.0503
-15.948,0,0.0354
-13.344,0,0.0291
-37.418,1,0.053
-18.094,1,0.0351
-19.13,1,0.0383
-23.809,1,0.0452
-21.818,1,0.0545
-37.964,0,0.0587
-16.679,0,0.0377
-19.891,0,0.0464
-20.881,1,0.0429
-16.61,0,0.0394
-19.642,1,0.0519
-16.067,0,0.0325
-13.867,0,0.0351
-24.726,0,0.0478
-15.765,0,0.052
-23.084,0,0.038
-25.276,1,0.0537
-31.447,0,0.0467
-22.323,1,0.471
-45.573,1,0.0432
-19.947,1,0.724
-33.908,1,0.0776
-22.168,1,0.0934
-30.188,1,0.164
-18.804,0,0.0418
-17.523,0,0.0474
-16.123,1,0.0436
-14.076,0,0.0501
-18.984,1,0.0432
-9.488,1,0.125
-14.972,1,0.174
-23.618,0,0.0625
-19.301,1,0.075
-17.729,1,0.0644
-12.557,1,0.0823
-15.483,0,0.0445
-9.513,0,0.0379
-11.522,0,0.0515
-10.318,1,0.0532
-13.998,1,0.053
-12.805,1,0.0342
-9.161,1,0.201
-10.721,1,0.0465
-11.951,1,0.0296
-10.704,1,0.0559
-10.283,0,0.0554
-9.789,0,0.0385
-10.841,1,0.0416
-9.089,1,0.0382
-12.463,0,0.0485
-11.523,0,0.0434
-7.721,0,0.0531
-8.318,0,0.0334
-6.283,0,0.0474
-5.987,0,0.0726
-6.75,0,0.042
-8.442,0,0.0409
-7.874,0,0.109
-6.469,0,0.0382
-8.023,1,0.0303
-10.86,1,0.0312
-15.377,0,0.0439
-12.631,0,0.0431
-14.273,0,0.0558
-10.895,0,0.0364
-12.573,0,0.0356
-14.064,1,0.151
-8.373,1,0.0594
-16.711,0,0.166
-14.659,1,0.13
-13.873,1,0.0863
-16.389,1,0.108
-7.895,1,0.0994
-11.05,1,0.053
-19.704,0,0.0682
-14.78,0,0.0461
-7.838,0,0.0495
-23.133,1,0.0456
-28.141,1,0.0459
-21.47,1,0.0432
-24.928,0,0.0425
-30.663,1,0.0399
-22.772,1,0.0484
-22.685,0,0.0403
-23.337,1,0.0403
-8.64,1,0.0381
-8.008,0,0.0853
-22.471,1,0.0583
-23.121,0,0.0489
-24.091,1,0.0452
-23.746,0,0.054
-29.771,1,0.0474
-22.679,0,0.0409
-10.522,1,0.0283
-7.097,0,0.03
-8.201,0,0.0301
-8.094,1,0.0304
-9.867,0,0.0259
-8.137,1,0.0354
-9.227,0,0.0341
-9.517,0,0.0342
-6.278,1,0.0319
-5.779,1,0.0378
-6.727,1,0.0533
-6.195,1,0.14
-6.367,1,0.0313
-4.653,1,0.0956
-8.215,0,0.0623
-8.187,1,0.025
-5.052,1,0.0671
-7.159,1,0.0271
-6.11,1,0.0546
-8.687,0,0.0307
-8.303,1,0.0349
-8.241,0,0.0609
-5.894,0,0.0362
-8.642,1,0.0443
-5.217,0,0.068
-7.909,1,0.0342
-9.841,1,0.0301
-6.723,0,0.048
-8.923,1,0.031
-12.975,1,0.0317
-4.75,1,0.0433
-3.581,1,0.0413
-9.675,1,0.0355
-4.65,1,0.0268
-7.71,1,0.0269
-7.132,1,0.0288
-10.501,1,0.0263
-8.222,1,0.0283
-6.629,1,0.0452
-7.582,1,0.0241
-8.287,1,0.0315
-8.38,0,0.041
-9.476,0,0.0378
-7.1,0,0.0345
-7.463,0,0.0492
-8.957,1,0.0493
-9.285,0,0.0608
-7.505,0,0.0487
-10.786,0,0.0739
-7.715,0,0.0519
-9.684,0,0.0345
-5.275,0,0.0467
-8.243,0,0.0303
-4.042,0,0.0576
-8.312,1,0.142
-4.521,1,0.084
-4.288,1,0.0304
-5.769,1,0.0634
-4.316,0,0.0544
-7.742,0,0.0417
-7.986,1,0.141
-6.678,0,0.0493
-5.411,0,0.0379
-15.633,0,0.0555
-5.691,1,0.368
-5.946,1,0.363
-8.347,1,0.373
-6.204,1,0.519
-6.75,1,0.0909
-6.13,1,0.352
-4.7,1,0.291
-6.279,1,0.313
-6.394,1,0.358
-8.062,0,0.391
-7.815,0,0.341
-3.977,1,0.176
-2.717,1,0.191
-2.839,0,0.142
-3.367,0,0.36
-3.279,0,0.104
-3.284,1,0.105
-3.687,1,0.136
-3.715,1,0.155
-3.341,0,0.211
-3.528,0,0.0724
-3.011,0,0.091
-3.425,1,0.132
-2.506,1,0.126
-3.585,1,0.134
-3.818,1,0.227
-2.994,1,0.114
-3.328,1,0.0917
-3.166,1,0.14
-3.288,1,0.12
-3.41,1,0.0986
-2.944,1,0.175
-3.12,0,0.122
-3.151,1,0.0802
-3.607,0,0.0849
-17.309,0,0.0737
-21.15,1,0.0393
-19.53,1,0.0433
-22.881,1,0.043
-18.926,1,0.034
-20.223,1,0.0601
-19.762,0,0.0469
-26.338,1,0.0468
-19.87,1,0.115
-22.042,0,0.0654
-21.954,1,0.0536
-15.505,1,0.0336
-17.308,1,0.196
-16.039,1,0.0858
-6.303,1,0.0375
-5.369,1,0.0351
-6.032,1,0.0292
-5.259,1,0.0412
-8.247,0,0.0326
-6.201,1,0.028
-2.772,1,0.0318
-9.324,1,0.0356
-10.948,1,0.0304
-9.603,0,0.0684
-8.759,0,0.0297
-14.399,1,0.0408
-8.862,1,0.0305
-24.304,1,0.0761
-11.881,1,0.0312
-14.461,0,0.0276
-10.175,0,0.04
-10.996,1,0.0288
-11.619,1,0.0261
-18.855,0,0.0321
-4.127,1,0.133
-2.721,0,0.0505
-2.976,1,0.0773
-3.948,1,0.0611
-5.803,1,0.0291
-2.942,1,0.074
-4.554,1,0.0775
-3.301,1,0.0452
-5.564,1,0.0326
-2.81,0,0.101
-3.267,1,0.0476
-23.24,0,0.0821
-19.977,0,0.0376
-31.248,0,0.0501
-28.854,1,0.0475
-18.555,1,0.0643
-18.5,1,0.0367
-28.379,1,0.0475
-25.714,0,0.0367
-29.182,0,0.0474
-16.069,1,0.0382
-12.898,1,0.0434
-14.006,1,0.121
-11.787,1,0.0248
-11.59,1,0.0749
-14.094,1,0.035
-13.257,1,0.0441
-16.182,1,0.0349
-12.314,1,0.0333
-12.091,1,0.0317
-14.275,1,0.0318
-5.34,1,0.033
-4.618,1,0.046
-4.293,1,0.0596
-5.088,1,0.046
-5.536,0,0.0296
-5.826,1,0.0293
-6.495,0,0.0438
-4.895,1,0.0335
-5.265,1,0.0293
-5.325,1,0.0422
-12.072,1,0.0329
-4.853,1,0.041
-7.326,1,0.0744
-6.799,1,0.0407
-6.776,1,0.0588
-7.185,1,0.077
-7.451,1,0.409
-6.593,1,0.0344
-6.615,0,0.0482
-9.886,1,0.0405
-5.047,1,0.041
-4.456,1,0.0585
-6.617,1,0.0537
-6.891,1,0.0484
-6.078,1,0.0592
-6.176,1,0.0607
-6.45,1,0.0464
-5.689,1,0.0487
-6.25,1,0.096
-8.32,1,0.0429
-6.611,1,0.0485
-7.741,1,0.0503
-6.4,1,0.0588
-30.976,1,0.0596
-23,1,0.107
-25.403,1,0.0372
-23.549,0,0.107
-19.214,0,0.199
-28.767,1,0.0399
-9.396,1,0.0288
-11.339,1,0.0278
-11.951,1,0.0316
-11.98,0,0.0803
-7.129,1,0.0856
-13.139,1,0.0304
-12.539,1,0.0278
-11.167,1,0.028
-15.545,1,0.0367
-14.878,1,0.033
-11.921,1,0.0329
-10.96,1,0.0301
-12.814,1,0.035
-8.02,1,0.273
-10.992,0,0.386
-10.023,0,0.248
-10.04,0,0.215
-9.293,0,0.111
-9.264,1,0.147
-8.032,1,0.0867
-12.792,0,0.0615
-9.589,1,0.142
-5.356,1,0.232
-8.29,0,0.17
-6.854,0,0.12
-10.925,0,0.281
-15.146,0,0.655
-3.697,1,0.064
-4.656,0,0.0388
-5.094,0,0.0454
-6.48,1,0.0323
-4.903,1,0.0502
-4.839,1,0.0446
-4.591,0,0.044
-4.378,1,0.0484
-5.134,1,0.0354
-5.841,1,0.0329
-4.14,1,0.0371
-16.995,0,0.0429
-4.695,1,0.0328
-12.819,0,0.0404
-11.7,0,0.0323
-8.653,1,0.0313
-9.868,1,0.0332
-7.046,0,0.0307
-8.451,1,0.0317
-22.866,1,0.0477
-24.136,1,0.0411
-24.59,1,0.0544
-29.764,1,0.0502
-23.62,1,0.0456
-26.862,1,0.0558
-23.395,1,0.0458
-23.638,1,0.0566
-23.346,1,0.0476
-22.072,1,0.0617
-24.643,1,0.0436
-23.518,1,0.0639
-25.856,1,0.0508
-28.58,1,0.0648
-6.722,0,0.0324
-10.689,0,0.0809
-7.396,1,0.0309
-11.988,1,0.0477
-12.705,1,0.0519
-19.714,1,0.0328
-29.405,0,0.0575
-18.413,1,0.0734
-25.466,1,0.07
-27.288,0,0.0486
-21.131,0,0.0506
-21.587,1,0.0377
-24.117,1,0.0523
-20.182,1,0.0368
-21.406,0,0.0785
-30.444,1,0.0455
-20.81,0,0.0346
-20.143,1,0.058
-23.648,0,0.0448
-19.041,0,0.139
-20.525,1,0.0401
-21.583,0,0.0578
-19.709,0,0.0414
-17.187,0,0.0458
-22.926,0,0.0658
-19.981,0,0.0353
-20.47,1,0.0484
-18.925,1,0.0427
-19.532,1,0.0493
-19.347,1,0.0556
-20.003,0,0.0545
-21.292,0,0.0485
-22.89,1,0.0436
-21.225,0,0.0433
-20.605,1,0.0455
-21.382,0,0.0686
-23.293,1,0.0484
-21.539,1,0.13
-36.521,0,0.0393
-33.602,1,0.0408
-31.696,1,0.0424
-35.279,0,0.0538
-30.364,1,0.0452
-23.678,0,0.0393
-24.166,1,0.0422
-34.209,1,0.0544
-35.642,1,0.0503
-32.548,1,0.048
-30.22,1,0.0435
-13.774,1,0.289
-11.963,1,0.212
-16.052,1,0.583
-17.604,1,0.204
-12.06,1,0.193
-18.733,0,0.469
-11.256,1,0.24
-10.088,1,0.0491
-12.027,0,0.0555
-10.453,1,0.066
-14.424,1,0.0367
-12.068,0,0.0615
-19.189,0,0.0523
-15.569,1,0.0663
-18.435,1,0.0572
-10.715,0,0.0599
-18.281,0,0.0321
-21.33,1,0.871
-17.912,1,0.0335
-18.467,1,0.0596
-10.009,1,0.0609
-21.057,1,0.0304
-19.08,0,0.0858
-14.766,1,0.393
-13.379,1,0.087
-14.64,1,0.0519
-19.666,1,0.894
-15.146,1,0.0397
-18.752,1,0.029
-11.209,0,0.0527
-14.674,1,0.0361
-13.499,1,0.0279
-15.419,1,0.0623
-20.542,1,0.868
-12.126,1,0.0372
-14.686,1,0.0359
-13.243,1,0.0454
-15.688,1,0.0342
-14.676,1,0.0361
-9.348,1,0.0791
-14.583,1,0.038
-29.344,1,0.254
-16.109,1,0.0366
-12.135,1,0.0397
-16.871,1,0.0286
-16.377,1,0.0468
-16.279,1,0.0364
-12.586,1,0.0419
-15.836,1,0.0399
-7.475,1,0.124
-7.937,1,0.0438
-8.218,1,0.0454
-6.886,0,0.0794
-17.108,1,0.0435
-8.82,0,0.133
-11.445,1,0.052
-11.191,1,0.041
-9.635,1,0.0397
-9.879,1,0.0511
-6.397,0,0.0333
-2.566,0,0.0364
-2.569,0,0.0447
-3.02,0,0.054
-2.841,0,0.0351
-3.362,1,0.062
-3.446,0,0.0387
-3.119,0,0.04
-2.766,0,0.0434
-3.293,0,0.0305
-2.542,0,0.06
-3.529,1,0.0714
-2.994,0,0.0563
-2.327,0,0.0572
-12.849,1,0.599
-11.323,0,0.0486
-9.882,1,0.0354
-9.742,1,0.0331
-10.88,1,0.0589
-10.797,1,0.0524
-11.538,1,0.108
-9.513,1,0.0569
-9.807,0,0.0473
-11.434,1,0.0322
-11.387,1,0.0337
-11.411,0,0.0368
-5.394,1,0.0273
-4.453,1,0.0427
-8.359,1,0.0272
-7.085,1,0.0366
-5.99,0,0.0386
-5.474,1,0.0271
-7.447,1,0.0296
-4.662,1,0.0373
-7.879,1,0.0265
-5.983,0,0.0375
-9.33,1,0.0262
-3.569,1,0.0616
-7.342,1,0.0276
-31.198,1,0.0759
-28.33,0,0.136
-30.216,0,0.114
-26.409,0,0.0503
-25.855,0,0.0555
-26.084,0,0.0546
-27.741,0,0.0407
-22.544,1,0.0398
-27.059,1,0.0587
-26.353,1,0.0414
-31.487,1,0.0598
-26.993,1,0.0359
-27.759,1,0.0787
-27.097,1,0.457
-25.219,0,0.308
-26.481,0,0.0517
-26.165,1,0.0904
-29.147,1,0.0406
-26.559,1,0.0562
-34.982,1,0.652
-27.885,1,0.0417
-29.225,1,0.0408
-28.903,0,0.0469
-2.995,0,0.0478
-4.489,0,0.0335
-3.443,1,0.0545
-10.698,0,0.142
-4.404,1,0.105
-7.768,0,0.026
-6.216,1,0.0341
-7.705,0,0.0578
-5.638,1,0.0349
-5.644,0,0.0422
-7.721,1,0.0581
-6.105,0,0.0372
-5.58,0,0.0357
-6.101,0,0.0481
-5.716,1,0.0465
-6.242,0,0.0558
-7.756,1,0.0332
-9.17,1,0.044
-7.418,1,0.192
-8.013,1,0.0354
-7.259,1,0.0457
-6.806,1,0.0263
-9.126,1,0.0671
-6.234,1,0.0654
-17.201,1,0.052
-6.587,1,0.0726
-7.123,1,0.154
-7.682,0,0.0595
-13.462,0,0.0382
-21.365,1,0.0538
-25.938,1,0.0388
-8.919,1,0.0342
-7.516,0,0.0385
-8.408,0,0.0326
-8.33,1,0.0397
-6.28,1,0.0436
-8.291,0,0.0401
-7.75,1,0.0467
-8.997,1,0.0295
-10.003,0,0.0503
-14.067,1,0.0336
-10.906,1,0.0287
-12.662,1,0.0417
-9.13,1,0.0486
-11.385,1,0.0421
-6.997,0,0.0414
-22.77,1,0.0409
-14.694,1,0.0345
-13.202,1,0.0407
-13.814,0,0.0306
-8.423,1,0.0381
-13.832,1,0.0354
-14.901,1,0.0403
-13.507,1,0.0334
-11.323,0,0.0347
-12.82,0,0.0435
-12.095,1,0.0324
-11.407,1,0.0314
-13.59,1,0.038
-12.387,1,0.0323
-10.44,1,0.032
-14.422,1,0.0295
-13.031,1,0.0311
-9.06,1,0.0333
-11.817,1,0.0316
-14.764,1,0.194
-8.664,0,0.0312
-11.723,1,0.0295
-9.757,1,0.0277
-16.169,1,0.0663
-14.906,1,0.0671
-16.219,1,0.121
-17.123,1,0.0761
-14.352,0,0.0583
-13.533,1,0.11
-13.343,1,0.113
-18.692,1,0.113
-24.027,1,0.0454
-22.891,1,0.0465
-19.806,1,0.0785
-23.617,1,0.0808
-20.334,0,0.0414
-13.694,1,0.0752
-15.3,1,0.0685
-14.484,1,0.0862
-13.544,1,0.0788
-15.691,1,0.0691
-9.188,1,0.03
-10.538,1,0.0296
-14.031,1,0.031
-9.05,0,0.0296
-11.393,1,0.0312
-12.719,1,0.0286
-10.966,1,0.0305
-12.118,1,0.031
-9.524,1,0.028
-11.245,1,0.0296
-10.299,1,0.0314
-10.072,1,0.0345
-8.02,0,0.0336
-5.18,1,0.165
-4.439,1,0.0324
-6.149,1,0.026
-7.425,0,0.113
-7.248,0,0.111
-6.063,1,0.0498
-5.235,1,0.115
-8.417,1,0.028
-3.552,1,0.242
-8.643,1,0.0264
-7.49,0,0.0288
-4.97,1,0.0324
-16.21,1,0.0594
-11.795,1,0.0328
-12.269,1,0.0331
-17.03,1,0.0403
-9.821,1,0.0318
-12.898,1,0.0395
-11.227,1,0.0286
-9.813,1,0.0424
-14.285,1,0.0357
-13.24,1,0.0407
-9.411,1,0.358
-7.248,0,0.0364
-5.93,0,0.04
-4.23,1,0.0613
-7.034,0,0.0734
-6.948,1,0.0615
-8.131,0,0.0463
-15.672,1,0.0311
-13.018,1,0.0429
-15.523,0,0.0499
-11.361,1,0.0339
-18.461,0,0.0484
-17.777,1,0.0368
-20.552,1,0.0302
-2.855,1,0.0825
-6.536,0,0.0557
-8.797,1,0.0285
-15.697,1,0.0305
-10.379,1,0.0391
-18.373,1,0.0371
-15.492,1,0.0329
-12.013,1,0.0343
-18.015,1,0.0326
-10.85,1,0.0565
-14.607,1,0.0316
-10.421,0,0.0341
-18.488,1,0.0281
-7.396,1,0.041
-5.707,1,0.0294
-6.423,1,0.0307
-7.48,1,0.0248
-9.083,1,0.0311
-6.902,1,0.0288
-5.726,1,0.0353
-4.666,1,0.0283
-7.37,1,0.0274
-5.668,1,0.0297
-11.609,1,0.0331
-9.544,1,0.0342
-6.32,1,0.0258
-9.194,1,0.0349
-4.393,1,0.0493
-6.913,1,0.0356
-5.405,0,0.0325
-4.35,1,0.04
-6.62,1,0.0332
-11.028,1,0.0291
-19.207,0,0.121
-6.123,1,0.0403
-5.914,1,0.0467
-8.097,0,0.0799
-12.898,0,0
-3.264,1,0.173
-8.105,1,0.0294
-4.558,0,0.159
-13.658,1,0
-5.608,1,0.0465
-3.31,0,0.12
-5.823,1,0.0839
-5.449,1,0.0393
-17.598,1,0.841
-3.362,1,0.0578
-11.22,1,0.0975
-11.357,0,0.0402
-9.892,0,0.0508
-2.626,1,0.0614
-3.436,0,0.0344
-4.254,1,0.0351
-1.978,1,0.0787
-5.66,1,0.0295
