"loudness","mode","speechiness"
-16.943,1,0.0342
-16.023,1,0.0637
-12.092,0,0.0558
-3.21,1,0.0913
-9.75,1,0.0812
-10.028,1,0.0382
-8.765,1,0.0271
-8.953,1,0.029
-10.316,0,0.138
-10.102,1,0.0344
-22.826,1,0.874
-8.949,1,0.052
-11.828,0,0.038
-8.311,1,0.0304
-7.945,1,0.0311
-4.492,1,0.0951
-5.34,1,0.152
-4.775,1,0.0987
-4.897,1,0.0689
-5.881,1,0.0933
-6.973,0,0.0321
-5.729,0,0.158
-3.263,1,0.0541
-10.598,1,0.0308
-4.6,1,0.0428
-4.558,1,0.0967
-6.002,1,0.044
-4.782,0,0.0781
-4.343,1,0.109
-5.3,0,0.115
-4.418,0,0.197
-5.898,1,0.0811
-3.71,1,0.0956
-5.518,0,0.0707
-5.206,0,0.0891
-5.401,0,0.263
-5.33,1,0.0306
-14.022,1,0.0426
-8.164,0,0.0859
-7.919,1,0.13
-10.356,0,0.0338
-7.124,0,0.0629
-9.829,0,0.106
-8.334,0,0.0647
-13.009,0,0.03
-8.894,0,0.0332
-7.691,1,0.0649
-11.953,1,0.0377
-9.219,0,0.122
-9.151,0,0.064
-10.677,1,0.0482
-4.199,0,0.0516
-5.252,0,0.0918
-6.668,0,0.157
-7.447,0,0.0362
-3.779,0,0.0698
-7.197,1,0.0705
-8.764,1,0.0318
-5.679,1,0.0369
-3.518,1,0.313
-6.028,0,0.0407
-5.754,1,0.0324
-12.282,1,0.0608
-5.577,1,0.0469
-5.649,1,0.0401
-5.435,1,0.0619
-5.539,1,0.0541
-5.427,1,0.143
-5.274,1,0.123
-5.348,1,0.165
-4.956,1,0.065
-3.101,0,0.0394
-4.313,0,0.0698
-4.801,1,0.0655
-3.373,1,0.0529
-3.856,0,0.0611
-4.395,1,0.111
-4.023,1,0.0993
-6.039,1,0.0375
-5.063,1,0.0554
-9.714,0,0.038
-9.744,1,0.0326
-10.059,1,0.0366
-8.384,1,0.0431
-21.071,0,0.037
-13.069,0,0.0386
-11.375,0,0.0629
-9.321,0,0.0331
-6.85,1,0.0458
-7.257,1,0.136
-15.933,1,0.0346
-9.539,1,0.0273
-9.453,1,0.0303
-13.218,1,0.0672
-9.281,1,0.0867
-10.97,1,0.0413
-10.104,1,0.0342
-12.138,1,0.0305
-37.421,0,0.0483
-34.009,1,0.048
-10.244,1,0.0712
-17.826,1,0.0603
-10.941,1,0.0492
-21.104,1,0.0577
-12.272,1,0.123
-14.772,1,0.142
-15.98,0,0.0544
-12.106,1,0.0666
-14.337,1,0.0592
-14.717,1,0.039
-11.03,1,0.11
-13.06,0,0.0863
-10.663,0,0.0348
-10.72,0,0
-11.548,1,0.0624
-8.779,1,0.115
-9.366,1,0.105
-12.218,1,0.0493
-11.421,1,0.137
-9.323,1,0.176
-10.586,1,0.0761
-11.917,1,0.191
-12.945,1,0.59
-12.303,1,0.398
-10.216,1,0.361
-13.623,1,0.139
-12.661,1,0.228
-14.533,1,0.0501
-13.253,0,0.341
-12.926,0,0.185
-13.096,1,0.407
-10.479,1,0.202
-11.952,1,0.257
-10.857,1,0.391
-11.908,1,0.502
-12.175,1,0.283
-11.778,1,0.242
-14.166,1,0.152
-12.57,1,0.0342
-11.432,1,0.0417
-4.388,1,0.0544
-4.9,0,0.0302
-4.379,1,0.0606
-7.164,1,0.0252
-4.471,0,0.0428
-4.734,0,0.03
-9.758,0,0.033
-9.028,0,0.0292
-10.26,1,0.027
-10.603,0,0.0393
-11.193,1,0.0357
-13.345,1,0.0294
-8.673,0,0.0275
-12.144,1,0.04
-13.855,1,0.0333
-11.297,0,0.0576
-12.996,0,0.034
-8.326,1,0.0351
-13.158,0,0.0317
-9.11,0,0.0525
-11.576,1,0.0355
-10.697,1,0.0394
-11.833,1,0.0277
-15.522,1,0.0338
-21.604,1,0.037
-10.915,1,0.0328
-13.045,1,0.0406
-13.989,0,0.0308
-12.048,1,0.034
-12.672,0,0.0364
-17.616,0,0.0368
-13.413,1,0.0376
-12.74,0,0.0359
-13.062,1,0.0325
-7.848,1,0.0316
-10.004,0,0.0365
-9.2,0,0.0322
-8.395,0,0.0313
-10.397,0,0.0336
-8.145,1,0.0308
-8.068,1,0.0363
-7.633,1,0.0354
-8.991,0,0.0367
-10.038,1,0.0256
-8.865,1,0.0323
-6.218,0,0.0411
-6.957,1,0.0422
-6.296,1,0.0255
-7.038,0,0.0369
-5.709,0,0.0271
-5.721,1,0.0264
-6.211,0,0.0353
-7.306,1,0.0326
-6.469,1,0.0428
-5.749,0,0.189
-8.602,1,0.22
-9.791,1,0.188
-8.826,1,0.0343
-6.363,0,0.0621
-7.792,1,0.112
-8.569,0,0.058
-8.289,1,0.0691
-10.601,0,0.0758
-9.314,0,0.0404
-11.592,1,0.0577
-7.349,1,0.0556
-13.79,1,0.472
-2.126,1,0.166
-3.945,0,0.231
-2.175,1,0.147
-2.61,1,0.0995
-3.663,1,0.303
-1.469,0,0.213
-2.261,0,0.189
-2.605,1,0.162
-1.807,1,0.0808
-11.244,1,0.0315
-13.673,1,0.0366
-12.269,0,0.0297
-18.027,1,0.0344
-15.255,1,0.0335
-11.84,1,0.0313
-11.076,1,0.033
-13.119,1,0.036
-8.656,1,0.0312
-16.916,1,0.0381
-16.315,1,0.0354
-9.174,0,0.21
-11.951,0,0.123
-10.264,1,0.23
-7.539,0,0.269
-8.005,0,0.248
-11.193,1,0.0504
-7.165,1,0.501
-7.467,1,0.375
-8.536,0,0.105
-10.51,0,0.242
-7.343,0,0.215
-15.086,1,0.339
-9.923,1,0.347
-9.735,0,0.159
-8.024,1,0.288
-9.426,0,0.321
-5.419,1,0.158
-2.873,1,0.0339
-3.33,1,0.0622
-4.856,1,0.118
-3.578,1,0.049
-4.272,1,0.0746
-26.671,1,0.0425
-29.234,0,0.0627
-23.673,0,0.037
-33.728,1,0.0339
-38.366,1,0.0628
-26.336,1,0.0328
-22.803,1,0.0356
-32.856,1,0.0521
-22.481,0,0.0364
-30.043,1,0.0581
-23.073,0,0.0344
-30.896,0,0.0532
-36.389,0,0.0655
-24.562,1,0.0492
-25,1,0.0504
-33.054,1,0.0407
-4.949,1,0.232
-3.682,1,0.135
-3.874,0,0.107
-3.918,0,0.136
-4.049,0,0.141
-5.093,1,0.0588
-3.443,1,0.104
-4.406,0,0.0953
-3.6,1,0.179
-4.377,1,0.103
-6.242,0,0.0442
-7.387,0,0.03
-9.425,1,0.0302
-9.208,1,0.0276
-6.609,0,0.0268
-9.344,0,0.0315
-11.054,0,0.0376
-9.712,0,0.0308
-8.977,0,0.0264
-7.925,1,0.0303
-5.307,0,0.0259
-11.016,0,0.0303
-8.785,0,0.0487
-7.002,1,0.0413
-7.593,0,0.0686
-5.36,1,0.0956
-3.861,1,0.0664
-5.074,0,0.104
-5.767,0,0.206
-5.523,1,0.0462
-5.158,1,0.0808
-5.171,1,0.0999
-4.601,0,0.0925
-5.142,0,0.161
-5.541,1,0.131
-5.347,1,0.206
-8.001,1,0.0362
-2.753,1,0.215
-2.389,0,0.257
-3.181,1,0.194
-3.446,0,0.317
-2.285,1,0.195
-3.184,0,0.261
-2.552,0,0.219
-2.233,0,0.241
-2.641,1,0.217
-3.53,1,0.24
-4.773,1,0.0451
-21.44,1,0.0492
-22.396,0,0.0689
-23.648,1,0.0481
-25.109,0,0.0826
-23.729,0,0.0641
-4.734,1,0.0334
-4.381,1,0.088
-2.892,1,0.0365
-3.387,0,0.0481
-4.258,1,0.0298
-6.648,1,0.0253
-4.341,1,0.032
-3.293,1,0.0443
-6.198,1,0.028
-5.197,1,0.0352
-11.853,1,0.161
-9.066,1,0.303
-4.715,1,0.0763
-5.74,0,0.0558
-13.561,0,0.0569
-5.462,1,0.183
-5.832,1,0.246
-3.81,0,0.179
-5.322,0,0.157
-5.795,1,0.24
-5.763,1,0.212
-5.101,0,0.163
-4.686,1,0.218
-6.697,1,0.232
-5.145,0,0.243
-5.212,0,0.032
-6.507,0,0.157
-6.724,0,0.0559
-6.924,1,0.0808
-7.081,1,0.134
-6.539,1,0.374
-4.412,0,0.18
-6.839,1,0.0814
-10.837,1,0.0525
-15.886,0,0.0371
-18.361,1,0.25
-14.513,1,0.0368
-19.041,0,0.0318
-13.062,0,0.0525
-17.297,1,0.0888
-14.25,0,0.0342
-10.46,1,0.0565
-7.655,1,0.0726
-8.396,1,0.0572
-8.287,1,0.0744
-8.675,1,0.0421
-8.728,1,0.0545
-8.202,1,0.0943
-8.687,1,0.124
-8.772,1,0.0579
-9.058,1,0.0768
-7.594,1,0.0343
-15.485,1,0.0422
-12.366,1,0.0327
-8.923,1,0.0345
-18.317,1,0.0373
-12.178,1,0.0414
-20.381,1,0.0488
-9.202,1,0.0341
-15.584,1,0.0374
-9.902,1,0.0346
-14.38,1,0.0472
-9.408,1,0.0423
-13.629,0,0.0428
-12.983,0,0.0319
-15.375,0,0.0489
-12.077,0,0.0481
-13.528,1,0.0382
-0.899,1,0.128
-6.92,1,0.0285
-7.11,0,0.0296
-7.546,0,0.0266
-6.424,1,0.036
-4.959,1,0.0286
-11.946,1,0.0322
-9.685,1,0.0299
-9.82,1,0.0329
-12.233,1,0.0372
-11.068,1,0.0299
-6.425,1,0.0329
-14.885,1,0.0342
-14.574,1,0.0365
-9.945,1,0.182
-13.951,1,0.0322
-12.347,1,0.057
-13.744,1,0.0312
-14.332,1,0.0318
-11.496,1,0.0319
-13.485,1,0.0462
-12.706,1,0.0622
-3.502,1,0.0514
-4.666,0,0.114
-4.612,0,0.147
-16.037,1,0.0858
-4.714,1,0.0628
-3.953,0,0.0463
-4.814,0,0.0361
-6.546,0,0.0355
-6.491,0,0.033
-4.901,1,0.0368
-6.573,1,0.0266
-10.395,1,0.031
-9.181,1,0.0296
-17.96,1,0.0549
-16.972,1,0.0367
-18.844,0,0.293
-14.541,1,0.0553
-20.315,1,0.231
-19.441,1,0.0777
-14.632,1,0.0431
-20.542,0,0.497
-16.042,1,0.0627
-18.905,0,0.31
-18.623,1,0.0675
-19.427,0,0.484
-13.665,1,0.0886
-19.938,0,0.432
-17.476,1,0.113
-20.119,1,0.254
-14.268,1,0.0484
-18.491,1,0.383
-19.18,1,0.435
-20.211,1,0.284
-16.59,1,0.0389
-21.566,0,0.351
-20.363,0,0.523
-21.167,1,0.497
-14.733,1,0.139
-21.992,1,0.176
-20.446,0,0.491
-13.298,1,0.0756
-22.427,1,0.401
-16.873,1,0.0429
-18.682,1,0.477
-16.943,1,0.0533
-20.933,1,0.323
-17.666,1,0.0504
-18.638,1,0.167
-20.437,1,0.384
-16.741,1,0.0504
-21.26,1,0.365
-19.08,1,0.0436
-18.423,1,0.479
-19.628,1,0.13
-16.657,1,0.0664
-25.257,0,0.678
-21.39,0,0.331
-13.115,1,0.0715
-20.733,0,0.314
-19.052,1,0.363
-15.521,1,0.124
-22.11,1,0.329
-17.417,1,0.0716
-11.829,0,0.0321
-10.171,1,0.0346
-12.071,0,0.0363
-12.682,1,0.0343
-13.22,1,0.0351
-18.189,0,0.0427
-13.331,1,0.0325
-13.214,0,0.0333
-12.65,1,0.0345
-5.273,1,0.292
-5.01,1,0.157
-7.132,0,0.416
-5.076,0,0.0924
-4.261,1,0.241
-5.566,1,0.226
-4.195,0,0.31
-9.182,1,0.155
-5.35,0,0.292
-4.079,0,0.0788
-4.393,0,0.18
-4.043,0,0.359
-4.175,1,0.054
-7.845,0,0.32
-9.749,1,0.338
-6.689,0,0.41
-5.728,0,0.243
-4.235,0,0.343
-5.259,0,0.476
-6.391,1,0.27
-16.407,1,0.0437
-12.279,1,0.0333
-14.446,0,0.0445
-16.557,1,0.0586
-19.133,0,0.0416
-16.702,0,0.0397
-14.506,1,0.0385
-12.448,1,0.0379
-17.783,1,0.0326
-17.307,1,0.0619
-21.289,1,0.0447
-19.395,0,0.0431
-20.899,1,0.0615
-27.996,1,0.0411
-31.705,1,0.047
-26.538,1,0.0495
-20.663,0,0.04
-19.23,1,0.0528
-19.276,1,0.0348
-28.007,1,0.0496
-18.39,0,0.0392
-21.935,1,0.0367
-16.39,1,0.04
-18.836,1,0.0413
-15.366,1,0.0335
-17.426,1,0.0393
-16.096,1,0.0319
-14.265,1,0.0472
-18.165,1,0.0432
-15.519,1,0.0361
-18.258,1,0.0446
-15.468,1,0.0328
-15.808,1,0.0338
-17.239,0,0.0435
-9.462,1,0.0729
-10.325,1,0.0385
-9.647,1,0.0556
-10.718,1,0.068
-11.465,1,0.0729
-11.893,1,0.0713
-11.326,1,0.029
-10.033,1,0.0428
-10.398,1,0.0413
-10.256,1,0.0434
-12.102,1,0.0561
-10.524,1,0.11
-9.78,1,0.0582
-11.975,1,0.101
-11.424,1,0.0563
-13.239,1,0.0315
-10.227,1,0.0299
-12.523,0,0.328
-10.243,1,0.0345
-10.2,1,0.0369
-11.65,1,0.0269
-10.706,1,0.0975
-10.969,1,0.0273
-7.919,0,0.0357
-12.209,1,0.162
-13.264,1,0.0409
-7.471,1,0.0337
-17.844,1,0.0359
-13.358,1,0.038
-9.402,1,0.0285
-11.244,1,0.128
-10.96,0,0.0369
-7.808,1,0.0362
-11.977,0,0.0551
-11.847,1,0.0305
-15.508,1,0.034
-8.444,1,0.0545
-9.102,0,0.0292
-6.167,1,0.0665
-7.756,1,0.126
-7.545,1,0.146
-10.572,1,0.0808
-9.187,0,0.214
-8.57,1,0.0336
-5.228,1,0.128
-8.131,1,0.0281
-3.528,1,0.0359
-7.526,0,0.0305
-6.272,0,0.0468
-4.984,0,0.0489
-8.266,0,0.0295
-6.3,1,0.0349
-3.821,1,0.0459
-15.493,0,0.0612
-7.123,1,0.0306
-12.311,1,0.0534
-13.191,1,0.0534
-10.692,1,0.053
-12.688,1,0.0526
-6.671,0,0.112
-4.529,1,0.0713
-18.235,1,0.0328
-17.08,0,0.032
-17.953,1,0.0375
-14.471,1,0.0311
-17.148,1,0.0484
-19.286,0,0.0354
-13.351,1,0.0337
-14.039,1,0.061
-19.404,1,0.0365
-16.969,0,0.0362
-18.089,0,0.0352
-15.921,1,0.0409
-14.803,1,0.0362
-16.559,1,0.0564
-17.584,1,0.0434
-15.758,1,0.0578
-17.026,1,0.0709
-13.752,1,0.0575
-16.956,1,0.0473
-25.306,1,0.0391
-17.422,1,0.0344
-14.508,1,0.0291
-9.243,0,0.0287
-9.169,1,0.0281
-8.782,1,0.026
-10.039,1,0.0246
-10.467,1,0.0327
-9.884,1,0.0257
-8.683,1,0.0265
-9.518,1,0.0284
-8.277,0,0.0293
-8.679,1,0.042
-8.633,1,0.027
-14.092,1,0.572
-6.799,1,0.423
-4.194,0,0.201
-9.723,1,0.389
-8.419,1,0.44
-5.786,1,0.263
-3.385,0,0.145
-7.357,1,0.311
-10.38,1,0.481
-8.427,1,0.469
-13.599,0,0.86
-5.029,1,0.313
-5.062,1,0.244
-6.453,1,0.357
-6.911,0,0.337
-5.491,1,0.444
-7.088,0,0.338
-4.788,1,0.267
-9.006,1,0.0416
-9.156,0,0.0325
-11.022,0,0.0501
-10.633,0,0.046
-6.848,0,0.0295
-6.566,1,0.0664
-5.558,1,0.0509
-5.157,1,0.051
-7.256,1,0.0475
-6.622,1,0.107
-5.545,1,0.319
-8.786,1,0.0374
-7.045,1,0.035
-7.867,1,0.0586
-9.526,0,0.0833
-15.904,0,0.0345
-12.348,1,0.0358
-24.218,1,0
-15.451,0,0.0405
-18.263,0,0.04
-17.904,0,0.0353
-17.622,0,0.0408
-14.32,1,0.0281
-19.5,0,0.043
-17.175,1,0.0325
-16.938,1,0.0435
-19.53,1,0.0366
-23.346,0,0.0352
-15.435,0,0.0375
-20.314,0,0.0404
-41.44,1,0.397
-34.758,0,0.0446
-23.444,0,0.0439
-17.908,0,0.0411
-21.314,1,0.036
-18.828,0,0.0403
-15.939,0,0.037
-17.924,1,0.0376
-20.006,1,0.0365
-23.344,0,0.0424
-24.488,1,0.0523
-17.753,1,0.0345
-25.73,1,0.049
-19.831,0,0.0366
-27.478,1,0.0441
-17.565,0,0.04
-19.513,1,0.0423
-26.721,1,0.0379
-21,0,0.0492
-18.868,0,0.0389
-31.056,0,0.0428
-26.885,1,0.052
-28.575,1,0.0411
-25.766,1,0.047
-37.873,0,0.0522
-22.969,1,0.0448
-6.061,1,0.0362
-5.851,1,0.0451
-4.469,1,0.0572
-5.947,1,0.0431
-7.657,1,0.035
-6.183,1,0.028
-19.172,1,0.034
-21.474,1,0.055
-23.014,1,0.0565
-20.446,0,0.044
-19.745,1,0.0421
-25.249,0,0.0526
-26.063,1,0.0477
-23.381,1,0.0457
-22.909,1,0.0442
-23.926,1,0.0347
-22.279,1,0.0432
-23.99,0,0.0517
-30.331,1,0.0419
-21.854,1,0.0381
-18.325,1,0.0355
-19.04,1,0.0436
-23.379,1,0.0365
-22.673,1,0.0536
-20.228,1,0.0403
-24.528,0,0.0444
-18.043,1,0.0512
-20.701,1,0.0318
-23.32,1,0.0481
-17.642,1,0.0321
-5.769,1,0.0375
-12.395,0,0.0321
-12.448,0,0.0397
-13.155,0,0.0413
-12.467,0,0.0344
-12.242,1,0.0403
-13.249,0,0.0416
-13.491,0,0.0393
-12.411,1,0.0326
-13.621,1,0.0458
-12.789,0,0.0442
-12.71,1,0.0367
-11.629,1,0.0351
-13.055,0,0.0451
-23.878,1,0.0628
-28.904,1,0.0602
-21.201,1,0.0394
-22.638,0,0.0847
-35.993,1,0.0571
-22.555,0,0.047
-25.721,1,0.0542
-6.967,0,0.0847
-9.202,1,0.135
-10.1,0,0.112
-13.29,0,0.036
-11.407,1,0.0372
-20.054,1,0.045
-10.422,1,0.101
-9.893,1,0.0471
-11.398,1,0.0737
-7.293,1,0.0445
-6.695,0,0.203
-25.537,1,0.0929
-14.57,1,0.0492
-9.087,1,0.0638
-13.247,1,0.0521
-13.236,0,0.035
-12.043,0,0.127
-31.818,1,0.0457
-16.766,1,0.0399
-14.994,1,0.045
-8.803,1,0.0507
-26.606,1,0.0447
-12.013,0,0.061
-12.497,1,0.0577
-12.383,1,0.0432
-11.911,1,0.0633
-14.075,0,0.0464
-14.418,1,0.0422
-13.81,1,0.0597
-13.8,1,0.0634
-14.118,0,0.0464
-13.899,0,0.0479
-12.854,0,0.0867
-13.634,1,0.0757
-9.382,1,0.103
-9.401,0,0.0765
-7.586,1,0.0843
-6.782,0,0.11
-5.926,0,0.14
-6.627,1,0.0288
-6.498,0,0.047
-5.867,1,0.0303
-7.969,1,0.0369
-5.653,0,0.0638
-21.197,1,0.037
-31.248,1,0.0468
-24.549,1,0.046
-30.997,1,0.0475
-23.853,1,0.0628
-28.894,0,0.041
-22.793,1,0.0646
-26.195,0,0.0395
-22.479,0,0.0425
-24.395,0,0.0414
-23.013,0,0.0364
-26.272,0,0.0433
-30.685,0,0.0451
-25.258,0,0.053
-22.974,0,0.0459
-22.483,0,0.0334
-24.211,0,0.0576
-30.713,0,0.0353
-33.213,0,0.0353
-30.049,0,0.0341
-25.242,0,0.0496
-27.094,1,0.0453
-27.57,0,0.0438
-20.268,1,0.0885
-22.157,0,0.0476
-34.051,1,0.113
-32.299,0,0.0352
-21.936,0,0.0452
-19.87,1,0.0403
-2.524,1,0.0473
-4.455,0,0.0443
-5.17,1,0.0335
-5.216,1,0.0413
-4.819,0,0.0468
-4.723,0,0.0419
-17.524,0,0.0371
-10.265,1,0.0381
-7.38,1,0.0277
-9.058,1,0.0336
-10.244,0,0.0369
-18.681,0,0.0464
-24.447,1,0.0494
-22.224,1,0.05
-19.908,1,0.0518
-23.877,1,0.0487
-23.429,0,0.0604
-24.187,1,0.0479
-24.193,0,0.0531
-25.285,0,0.0412
-26.073,0,0.0479
-8.764,1,0.0361
-8.165,1,0.0436
-9.862,0,0.0323
-13.591,0,0.0315
-10.327,1,0.0578
-7.716,1,0.0311
-9.572,0,0.0344
-10.215,1,0.0317
-24.047,0,0.0806
-5.281,1,0.0654
-10.607,1,0.034
-8.94,0,0.0505
-8.066,1,0.0617
-7.37,0,0.0577
-8.26,1,0.048
-9.387,0,0.0545
-10.756,1,0.0719
-8.592,1,0.0416
-7.55,0,0.0584
-8.347,1,0.0746
-8.398,0,0.0526
-8.575,1,0.0355
-12.474,0,0.122
-14.605,0,0.0327
-14.415,0,0.0452
-12.518,1,0.0306
-10.846,1,0.028
-15.274,1,0.029
-14.951,1,0.0343
-12.649,1,0.0373
-10.476,1,0.0366
-13.967,1,0.0306
-10.413,1,0.0324
-13.418,1,0.0296
-15.815,1,0.0314
-7.165,0,0.029
-8.861,0,0.033
-8.302,0,0.0507
-6.8,1,0.0366
-9.287,0,0.0543
-3.243,1,0.193
-5.397,1,0.283
-5.905,1,0.0484
-5.547,1,0.0449
-6.795,0,0.0589
-4.669,1,0.0709
-4.81,0,0.165
-6.289,1,0.0382
-4.496,0,0.0318
-7.375,1,0.0477
-4.556,1,0.0438
-4.826,1,0.0674
-15.866,0,0.0401
-21.786,1,0.0403
-13.946,0,0.0389
-10.646,1,0.0434
-13.603,1,0.0455
-19.483,0,0.0478
-10.755,1,0.0368
-22.731,1,0.0538
-16.851,0,0.0378
-20.868,0,0.0417
-18.878,1,0.0407
-10.492,1,0.0325
-13.65,1,0.0364
-10.742,1,0.039
-18.995,1,0.045
-19.031,0,0.0418
-18.067,0,0.0359
-12.846,1,0.0334
-20.248,1,0.0495
-15.128,0,0.0355
-9.115,1,0.0336
-12.099,1,0.0397
-11.509,1,0.0426
-22.145,0,0.0513
-11.138,1,0.0452
-22.705,0,0.0384
-10.471,1,0.0334
-10.036,1,0.0277
-9.368,1,0.0277
-9.076,1,0.0323
-9.361,1,0.0297
-7.926,1,0.0365
-11.977,0,0.0285
-4.395,1,0.032
-8.57,1,0.0293
-9.961,1,0.0289
-6.426,1,0.0302
-4.173,1,0.0342
-4.618,0,0.036
-6.624,0,0.0298
-15.568,0,0.0245
-9.243,0,0.034
-11.314,1,0.0424
-13.002,1,0.0302
-10.08,1,0.0305
-11.99,1,0.03
-11.429,1,0.0301
-8.933,1,0.0312
-13.352,1,0.0275
-8.368,1,0.0274
-6.082,1,0.0253
-10.256,1,0.036
-9.597,1,0.0256
-14.226,0,0.0328
-7.902,1,0.027
-10.07,1,0.0312
-13.074,1,0.0239
-5.816,1,0.0273
-9.72,0,0.0433
-8.838,1,0.0271
-10.41,1,0.0302
-14.413,1,0.038
-7.649,1,0.031
-11.996,1,0.0298
-7.555,0,0.0321
-9.851,0,0.0306
-9.738,1,0.0326
-7.132,1,0.0294
-11.447,1,0.0298
-6.868,1,0.0264
-15.847,1,0.0419
-4.175,1,0.115
-11.945,1,0.0265
-7.835,1,0.0247
-16.691,1,0.0398
-15.07,0,0.027
-6.617,1,0.0343
-6.699,1,0.0344
-8.24,0,0.204
-8.567,1,0.0256
-5.3,0,0.0721
-7.677,0,0.0952
-9.332,1,0.0342
-5.956,1,0.0936
-6.595,1,0.0379
-8.522,1,0.0392
-7.532,0,0.03
-6.177,1,0.0554
-8,0,0.0497
-6.945,1,0.0298
-7.416,1,0.043
-7.908,1,0.0308
-6.292,1,0.0388
-6.525,1,0.0341
-9.1,0,0.0278
-5.679,0,0.0254
-6.461,1,0.0326
-8.227,1,0.0289
-7.666,1,0.0372
-13.018,1,0.0337
-13.582,1,0.0319
-15.076,1,0.0302
-15.727,1,0.0278
-13.686,1,0.0341
-19.512,1,0.0316
-16.831,1,0.0347
-13.007,1,0.0332
-18.697,1,0.0327
-13.593,1,0.0295
-14.563,1,0.0357
-13.506,1,0.0371
-17.158,1,0.0965
-14.052,0,0.0802
-11.44,1,0.0629
-16.477,0,0.0481
-10.246,1,0.0497
-11.047,1,0.0347
-11.38,0,0.0356
-14.276,1,0.0419
-8.153,0,0.0327
-10.771,0,0.0326
-3.878,1,0.0496
-2.538,1,0.0388
-3.227,1,0.0481
-3.435,1,0.0371
-3.203,1,0.0677
-3.303,1,0.0637
-3.018,1,0.0412
-5.083,1,0.0273
-3.838,1,0.0296
-6.961,1,0.0493
-7.168,0,0.0557
-10.775,1,0.0379
-11.345,1,0.0557
-12.92,1,0.032
-13.668,0,0.0304
-11.136,1,0.0403
-11.574,1,0.0262
-12.761,0,0.0407
-11.72,0,0.0311
-10.811,0,0.0291
-10.072,1,0.0358
-12.19,1,0.0282
-7.703,1,0.0263
-8.342,1,0.0299
-6.741,0,0.0395
-8.014,1,0.0287
-11.763,1,0.0295
-12.535,1,0.0329
-7.507,0,0.0335
-9.616,1,0.0281
-7.056,1,0.0265
-11.319,1,0.0289
-11.321,1,0.0321
-17.175,1,0.0395
-8.104,1,0.0532
-7.029,1,0.0322
-4.873,0,0.0357
-5.605,1,0.048
-18.122,1,0.0398
-8.218,1,0.0515
-8.538,1,0.0414
-6.398,1,0.0595
-4.445,1,0.0811
-10.01,1,0.0434
-2.62,1,0.0959
-4.476,0,0.342
-3.42,1,0.0892
-5.326,0,0.0693
-5.179,1,0.118
-3.223,1,0.0507
-2.023,0,0.0719
-3.638,0,0.0485
-3.278,0,0.0339
-4.198,1,0.169
-3.916,1,0.0359
-3.436,1,0.0407
-1.947,1,0.0567
-2.128,1,0.0557
-5.162,1,0.34
-1.894,1,0.047
-5.094,1,0.0824
-3.451,1,0.289
-5.924,0,0.0574
-4.747,1,0.0326
-5.245,1,0.104
-3.306,1,0.0313
-6.527,0,0.0509
-19.853,1,0.0708
-27.996,0,0.0503
-22.506,1,0.0446
-31.193,1,0.0433
-27.949,1,0.0475
-24.12,1,0.036
-25.242,1,0.0438
-29.042,0,0.0451
-17.229,0,0.0442
-12.919,1,0.0371
-17.78,1,0.0949
-18.046,0,0.0433
-16.437,1,0.0469
-27.353,1,0.0453
-31.806,1,0.0693
-19.427,1,0.0455
-19.149,0,0.0502
-20.123,1,0.0468
-17.201,1,0.0422
-23.974,1,0.042
-5.323,1,0.0767
-5.372,0,0.112
-4.289,0,0.489
-5.588,0,0.0765
-5.504,0,0.381
-5.063,1,0.225
-4.541,0,0.0375
-5.876,0,0.122
-5.927,1,0.036
-6.258,0,0.0711
-5.844,1,0.125
-6.943,0,0.068
-3.259,0,0.268
-5.362,0,0.0561
-6.249,0,0.0711
-5.802,1,0.141
-5.836,1,0.0423
-5.954,1,0.033
-7.614,1,0.0405
-5.087,1,0.0689
-5.672,1,0.0609
-6.676,1,0.0346
-6.087,1,0.0305
-5.784,0,0.032
-4.891,1,0.0479
-6.341,1,0.031
-5.554,1,0.0388
-7.791,0,0.0624
-21.883,1,0.0402
-28.186,1,0.0454
-30.898,0,0.0585
-18.772,0,0.0458
-27.662,1,0.0414
-23.299,1,0.0409
-27.877,1,0.0448
-5.995,1,0.0622
-7.796,0,0.0453
-6.39,0,0.0904
-5.696,0,0.0499
-10.836,1,0.0352
-5.955,0,0.063
-6.694,0,0.0362
-6.025,1,0.0427
-7.159,1,0.111
-32.906,1,0.0412
-29.227,1,0.0374
-35.552,1,0.0429
-28.53,1,0.0426
-42.66,0,0.0427
-31.114,1,0.0423
-24.364,0,0.0453
-29.622,1,0.0395
-33.299,1,0.0446
-29.327,1,0.0446
-28.248,1,0.0435
-19.136,1,0.0346
-30.808,0,0.0433
-37.665,1,0.0364
-17.826,1,0.0365
-42.035,1,0.0414
-42.67,1,0.0475
-23.818,0,0.0447
-40.337,0,0.0517
-36.199,0,0.0557
-25.811,1,0.0393
-18.754,1,0.034
-21.404,1,0.0409
-21.519,1,0.0354
-17.355,1,0.0548
-31.853,0,0.915
-29.304,1,0.0405
-30.503,1,0.89
-21.309,1,0.0363
-31.763,1,0.941
-33.497,0,0.0473
-30.615,0,0.786
-38.512,1,0.0506
-31.402,1,0
-38.121,1,0.0357
-30.977,0,0.911
-39.116,1,0.0596
-30.621,1,0.922
-38.778,1,0.0483
-30.636,1,0.841
-18.629,1,0.0399
-30.944,1,0.948
-17.718,0,0.0411
