"loudness","mode","speechiness"
-7.875,1,0.0282
-15.239,1,0.0405
-18.516,0,0.325
-6.901,1,0.0452
-10.149,1,0.169
-13.004,1,0.163
-9.226,1,0.0377
-8.326,0,0.0662
-9.299,1,0.0747
-8.515,0,0.079
-20.207,0,0.068
-10.033,1,0.0452
-7.561,1,0.0802
-9.322,0,0.429
-7.796,1,0.0272
-8.55,1,0.0669
-14.949,0,0.0299
-8.253,1,0.258
-7.521,1,0.141
-10.971,0,0.247
-6.823,1,0.0664
-10.62,1,0.0486
-7.474,0,0.0867
-12.759,0,0.0823
-11.444,0,0.073
-8.046,1,0.101
-6.074,1,0.0869
-9.973,1,0.113
-8.61,1,0.18
-8.746,0,0.0544
-12.408,0,0.0405
-14.166,1,0.0568
-11.863,0,0.0419
-14.46,0,0.0756
-14.494,0,0.0723
-11.874,0,0.29
-11.766,0,0.0524
-12.648,1,0.057
-11.209,1,0.0828
-15.584,1,0.039
-12.02,1,0.0515
-4.114,1,0.124
-16.128,1,0.0484
-13.03,0,0.0492
-4.383,0,0.0395
-5.932,1,0.0358
-11.235,1,0.046
-5.613,1,0.0525
-6.978,1,0.0968
-11.975,0,0.3
-9.295,0,0.0611
-10.104,1,0.0308
-6.048,1,0.0349
-9.777,0,0.0428
-6.799,1,0.0288
-5.862,1,0.0501
-14.208,0,0.0864
-4.338,1,0.131
-8.521,1,0.0909
-7.868,1,0.0357
-3.922,1,0.0533
-7.092,1,0.0336
-11.101,0,0.028
-9.218,0,0.0508
-8.851,1,0.0569
-14.499,1,0.0382
-11.963,1,0.0384
-10.207,1,0.0526
-14.351,0,0.0307
-13.833,1,0.0462
-1.568,1,0.0594
-7.128,0,0.319
-13.52,1,0.0634
-12.59,1,0.044
-11.574,0,0.0494
-9.734,0,0.0331
-12.231,1,0.0529
-13.842,1,0.0472
-12.054,0,0.0651
-12.276,0,0.0465
-11.91,1,0.0361
-12.833,1,0.042
-10.467,0,0.0298
-10.584,1,0.0378
-11.717,1,0.0379
-11.438,1,0.0451
-14.13,0,0.0505
-14.339,1,0.0382
-14.474,1,0.07
-13.108,1,0.0297
-14.263,0,0.0416
-5.408,1,0.0272
-6.176,1,0.0614
-5.866,1,0.0539
-4.029,1,0.267
-12.038,1,0.105
-9.665,1,0.0646
-6.041,1,0.0303
-16.187,1,0.16
-12.013,0,0.0694
-22.257,0,0.0502
-9.38,0,0.136
-9.514,1,0.0373
-12.501,0,0.042
-9.814,1,0.0555
-15.368,0,0.88
-8.543,1,0.0457
-14.594,1,0.117
-5.889,0,0.0855
-7.378,0,0.0536
-5.581,1,0.0374
-6.063,0,0.0486
-6.422,0,0.0835
-5.125,1,0.0394
-5.622,0,0.0349
-5.582,1,0.105
-5.845,1,0.0594
-7.397,1,0.0627
-5.552,1,0.0334
-5.295,1,0.0481
-6.966,1,0.106
-6.222,1,0.0429
-7.284,0,0.035
-8.166,1,0.0328
-9.382,1,0.0322
-8.877,1,0.0311
-7.506,1,0.029
-10.278,0,0.0506
-8.185,1,0.0596
-12.494,1,0.0329
-4.317,0,0.224
-3.282,1,0.0718
-5.18,1,0.0376
-4.372,1,0.207
-5.386,1,0.101
-5.866,0,0.134
-3.651,1,0.0537
-4.99,0,0.163
-4.193,1,0.0985
-5.35,1,0.0795
-4.162,1,0.168
-4.324,1,0.124
-3.998,1,0.106
-4.772,0,0.0769
-5.487,1,0.045
-22.621,0,0.0394
-22.392,0,0.0332
-17.692,1,0.0528
-32.245,0,0.0373
-20.922,1,0.0401
-28.533,0,0.0331
-19.743,0,0.0371
-34.161,1,0.0396
-22.845,0,0.0341
-22.624,0,0.0373
-24.188,0,0.0304
-33.32,1,0.0354
-5.633,1,0.227
-6.08,1,0.264
-6.389,1,0.0803
-6.691,1,0.354
-6.898,1,0.331
-5.851,1,0.0901
-5.781,1,0.26
-11.976,1,0.0274
-6.116,0,0.2
-7.795,1,0.0462
-10.232,1,0.0432
-7.262,1,0.108
-4.104,1,0.332
-4.9,1,0.206
-6.348,1,0.0767
-4.781,0,0.299
-5.467,0,0.147
-7.854,1,0.263
-3.495,0,0.358
-4.349,1,0.207
-6.228,0,0.166
-4.983,1,0.127
-8.827,0,0.0599
-6.75,1,0.201
-6.379,1,0.381
-5.827,1,0.406
-6.713,1,0.0402
-5.858,1,0.035
-5.56,1,0.0565
-6.336,0,0.0323
-30.473,0,0.0268
-6.207,1,0.0348
-6.784,1,0.0552
-6.849,1,0.0624
-5.885,1,0.0472
-3.809,1,0.0993
-8.207,0,0.043
-9.047,1,0.0285
-8.841,1,0.0475
-9.747,1,0.051
-5.143,1,0.0637
-5.135,1,0.0503
-5.048,0,0.15
-5.81,0,0.253
-5.857,0,0.255
-4.896,1,0.162
-4.675,1,0.0909
-4.785,1,0.209
-5.947,0,0.253
-4.552,0,0.0958
-5.691,1,0.0972
-3.72,1,0.153
-4.016,0,0.157
-3.559,1,0.219
-3.896,0,0.234
-4.051,1,0.207
-4.291,0,0.121
-3.739,1,0.262
-3.358,0,0.277
-4.801,0,0.154
-2.718,0,0.0444
-6.483,1,0.0254
-6.353,0,0.0291
-7.008,1,0.0273
-6.15,0,0.0248
-5,1,0.0402
-10.536,0,0.0262
-4.965,1,0.0282
-9.366,0,0.0342
-7.94,1,0.0327
-9.556,0,0.0288
-8.605,1,0.0292
-7.794,1,0.028
-1.457,1,0.0894
-3.754,1,0.0696
-2.66,1,0.0523
-8.014,1,0.0714
-3.621,1,0.0502
-7.067,0,0.0628
-5.607,0,0.218
-5.96,1,0.226
-6.477,0,0.0654
-6.871,1,0.079
-8.056,1,0.331
-8.685,0,0.272
-5.537,0,0.08
-6.689,1,0.299
-6.172,1,0.175
-7.883,0,0.423
-9.58,0,0.276
-8.287,1,0.115
-8.243,1,0.24
-6.588,0,0.183
-1.457,1,0.0894
-7.511,0,0.0954
-1.94,0,0.0338
-7.067,0,0.0628
-5.607,0,0.218
-5.96,1,0.226
-6.477,0,0.0654
-6.871,1,0.079
-8.056,1,0.331
-8.685,0,0.272
-5.537,0,0.08
-6.689,1,0.299
-6.172,1,0.175
-7.883,0,0.423
-9.58,0,0.276
-8.287,1,0.115
-8.243,1,0.24
-1.47,0,0.0807
-2.952,0,0.0781
-2.59,0,0.0667
-6.372,0,0.0357
-1.47,0,0.0807
-11.131,0,0.0511
-10.376,1,0.0556
-17.999,1,0.242
-14.486,0,0.0636
-12.426,1,0.253
-10.368,1,0.214
-13.411,1,0.0693
-13.109,1,0.0292
-7.724,0,0.173
-7.556,0,0.257
-13.803,0,0.0578
-12.418,1,0.112
-14.6,1,0.155
-15.252,1,0.123
-23.06,0,0.236
-6.641,0,0.0612
-5.909,1,0.134
-7.737,1,0.0522
-6.433,1,0.0734
-7.039,0,0.0928
-8.829,0,0.076
-8.278,0,0.0341
-9.338,1,0.276
-9.404,1,0.111
-8.906,0,0.159
-6.909,0,0.0977
-6.289,1,0.0556
-5.557,1,0.106
-7.263,1,0.0727
-6.02,1,0.0232
-13.002,1,0.0302
-8.25,0,0.0386
-10.315,1,0.0367
-9.286,0,0.0335
-5.979,1,0.0562
-5.225,1,0.0294
-5.278,1,0.0266
-11.937,1,0.0375
-9.862,0,0.0656
-8.359,0,0.0427
-8.019,1,0.0291
-6.426,1,0.0302
-14.623,1,0.0452
-8.279,1,0.029
-13.461,0,0.0316
-12.486,0,0.0447
-14.925,1,0.0532
-14.886,1,0.033
-12.766,1,0.0327
-7.521,1,0.0401
-13.055,1,0.0335
-8.697,1,0.0467
-17.116,1,0.0811
-18.453,0,0.0407
-11.117,1,0.0331
-8.626,0,0.0349
-15.072,0,0.0344
-10.333,0,0.0395
-10.186,1,0.0447
-8.814,1,0.036
-12.134,0,0.0352
-9.008,0,0.0374
-9.483,0,0.0326
-11.635,0,0.029
-4.507,0,0.0318
-7.739,0,0.112
-4.937,1,0.0347
-8.077,0,0.0733
-2.153,1,0.0566
-1.291,1,0.083
-3.326,1,0.0608
-2.603,1,0.204
-3.303,1,0.39
-8.868,0,0.0299
-9.193,1,0.0263
-11.251,1,0.0325
-19.51,1,0.0489
-10.752,0,0.0328
-11.231,0,0.0304
-7.305,0,0.0296
-13.031,1,0.0289
-13.292,1,0.0337
-9.071,1,0.0314
-19.146,0,0.0299
-17.117,0,0.0886
-10.046,1,0.0369
-9.227,1,0.0337
-10.815,1,0.0299
-3.303,1,0.39
-5.884,1,0.138
-12.768,1,0.0353
-12.002,1,0.032
-12.059,1,0.0361
-16.368,0,0.0326
-11.472,1,0.0425
-15.876,0,0.042
-13.751,0,0.0494
-15.153,0,0.0311
-12.663,1,0.0624
-9.552,1,0.0846
-9.329,1,0.0304
-10.033,0,0.107
-7.797,1,0.0443
-8.756,0,0.039
-4.139,1,0.0633
-3.715,1,0.0426
-6.217,1,0.0439
-5.962,1,0.0339
-4.139,1,0.0633
-6.169,0,0.0269
-11.573,0,0.448
-15.811,0,0.948
-13.785,1,0.833
-16.22,1,0.948
-17.47,1,0.922
-16.294,0,0.876
-13.44,1,0.941
-14.508,0,0.949
-10.359,1,0.916
-13.545,1,0.945
-13.9,1,0.926
-15.113,1,0.913
-15.962,1,0.938
-14.819,0,0.942
-14.905,1,0.831
-14.61,1,0.934
-9.351,1,0.85
-7.33,1,0.899
-10.531,1,0.692
-15.085,0,0.931
-11.099,0,0.93
-9.546,1,0.863
-18.272,1,0.937
-13.606,0,0.85
-9.435,0,0.56
-10.198,0,0.415
-10.676,0,0.7
-9.485,0,0.896
-28.88,1,0.655
-11.832,0,0.51
-11.973,0,0.906
-12.506,1,0.748
-16.143,0,0.56
-14.618,1,0.521
-13.741,1,0.479
-5.776,0,0.0475
-18.016,0,0.0432
-6.219,1,0.0353
-5.997,0,0.0399
-6.143,1,0.0286
-6.557,0,0.0318
-5.328,1,0.0604
-9.335,0,0.0276
-6.252,1,0.0313
-6.579,0,0.0435
-18.414,1,0.0392
-6.873,0,0.0324
-7.006,1,0.0332
-7.452,0,0.0346
-7.21,0,0.0739
-8.242,1,0.0391
-6.216,0,0.145
-6.417,1,0.0939
-7.324,0,0.0974
-9.505,1,0.362
-10.311,1,0.0967
-5.831,1,0.131
-10.955,0,0.0628
-5.86,1,0.098
-6.862,0,0.246
-14.057,1,0.59
-6.421,1,0.13
-9.207,1,0.121
-6.986,1,0.404
-9.554,0,0.0474
-6.38,1,0.0773
-10.207,1,0.0703
-7.745,0,0.0463
-7.45,0,0.04
-11.786,0,0.0388
-7.307,1,0.0865
-4.746,1,0.0824
-8.839,1,0.0378
-6.303,0,0.162
-5.635,1,0.136
-4.965,1,0.117
-14.966,0,0.127
-11.902,0,0.0889
-6.676,1,0.128
-11.636,0,0.0352
-7.391,1,0.0604
-6.313,1,0.0913
-9.349,0,0.0546
-5.82,0,0.0319
-5.858,1,0.0412
-5.417,1,0.0362
-5.716,1,0.0689
-5.09,1,0.0689
-8.176,1,0.0562
-10.589,1,0.0446
-10.302,1,0.0681
-7.739,1,0.0333
-10.969,1,0.0392
-8.654,0,0.0688
-11.798,0,0.0422
-9.427,1,0.046
-9.644,0,0.0655
-8.896,1,0.0461
-8.888,0,0.0551
-8.725,0,0.0635
-10.066,1,0.0323
-10.004,1,0.051
-7.493,0,0.133
-3.808,0,0.0363
-7.622,0,0.0794
-4.883,0,0.0405
-4.745,1,0.0443
-5.784,1,0.0376
-4.553,0,0.0264
-6.575,1,0.0289
-4.209,1,0.0292
-5.26,0,0.0349
-6.298,0,0.0346
-4.391,0,0.0585
-3.973,0,0.0337
-11.43,0,0.267
-10.622,1,0.473
-6.344,1,0.416
-9.289,0,0.305
-7.76,1,0.316
-9.605,1,0.516
-12.561,0,0.17
-10.598,0,0.0712
-6.777,1,0.415
-10.103,0,0.439
-8.674,0,0.205
-13.577,0,0.554
-9.839,1,0.444
-8.953,0,0.126
-11.025,0,0.392
-8.062,1,0.354
-7.373,1,0.265
-18.368,1,0.0754
-7.012,0,0.1
-6.692,1,0.0792
-6.446,1,0.0349
-7.438,0,0.0581
-7.041,0,0.0456
-3.018,0,0.1
-6.714,1,0.075
-5.429,1,0.0598
-4.655,0,0.0672
-7.124,0,0.0375
-6.187,1,0.037
-7.101,1,0.0738
-6.268,1,0.0993
-8.909,0,0.0373
-8.028,1,0.0285
-10.219,1,0.0264
-12.294,0,0.0499
-8.545,0,0.0349
-8.613,1,0.0291
-9.171,0,0.0422
-3.96,1,0.0491
-11.485,1,0.0424
-13.694,0,0.0647
-13.475,1,0.0424
-10.827,1,0.033
-17.452,1,0.0372
-12.941,1,0.0299
-9.461,1,0.0422
-11.42,1,0.0303
-24.136,1,0.0347
-11.28,1,0.0488
-10.869,0,0.0348
-8.112,1,0.142
-10.039,1,0.0285
-11.858,1,0.0432
-13.291,0,0.0365
-5.936,1,0.116
-5.334,0,0.213
-6.167,1,0.0834
-4.803,0,0.253
-5.808,0,0.164
-5.272,1,0.239
-4.022,1,0.255
-6.219,0,0.0807
-5.392,0,0.344
-6.51,1,0.304
-7.052,0,0.301
-6.72,0,0.116
-5.845,0,0.46
-7.342,0,0.291
-7.208,0,0.38
-8.394,0,0.518
-8.923,0,0.459
-7.59,0,0.0966
-7.608,0,0.5
-7.421,0,0.394
-6.244,1,0.363
-5.475,0,0.286
-6.19,0,0.258
-5.688,1,0.271
-8.214,1,0.396
-8.637,1,0.422
-8.801,1,0.0508
-16.225,0,0.042
-10.027,0,0.0363
-11.514,1,0.0419
-11.883,0,0.0498
-8.308,1,0.0447
-10.53,0,0.039
-16.36,1,0.0471
-13.651,1,0.0423
-9.437,1,0.0492
-13.014,1,0.0464
-15.105,1,0.0412
-16.9,0,0.0353
-9.071,1,0.0582
-14.933,1,0.0273
-14.803,1,0.0645
-15.106,1,0.0549
-11.635,1,0.0389
-8.337,1,0.0564
-8.737,0,0.0434
-10.954,1,0.369
-14.025,1,0.048
-12.514,1,0.0392
-8.235,1,0.0381
-14.888,1,0.0431
-2.837,0,0.0364
-2.707,1,0.0397
-2.57,1,0.052
-2.927,0,0.0487
-2.005,1,0.0521
-3.875,1,0.0591
-1.215,1,0.0483
-2.735,0,0.229
-4.975,1,0.0482
-8.376,0,0.251
-6.884,0,0.0951
-8.365,1,0.24
-5.941,1,0.236
-10.829,1,0.434
-10.546,0,0.226
-11.404,1,0.375
-6.193,1,0.128
-7.947,1,0.252
-6.303,1,0.19
-8.098,1,0.0458
-7.632,1,0.0887
-8.831,1,0.0372
-8.687,1,0.0383
-10.045,1,0.0386
-12.783,1,0.0412
-16.413,1,0.0423
-11.851,1,0.121
-15.724,1,0.0335
-16.899,1,0.0652
-9.662,0,0.0669
-9.852,0,0.04
-8.418,0,0.0782
6.403,1,0
6.106,0,0
6.587,1,0.164
5.648,1,0.428
6.075,1,0
6.479,1,0
6.798,1,0
7.234,1,0.122
6.087,1,0
5.759,1,0
6.674,1,0
6.863,1,0
6.055,1,0
5.547,1,0
6.209,0,0
5.285,0,0
6.416,1,0
5.964,1,0.156
7.115,1,0
6.627,0,0.107
6.98,0,0.126
6.671,0,0
6.141,1,0
6.426,1,0
6.392,1,0
6.398,1,0
5.772,0,0
5.999,1,0
6.279,0,0.198
6.141,1,0
5.591,1,0
5.872,0,0.373
6.442,0,0
6.319,1,0
6.566,1,0
6.774,1,0.184
5.205,1,0
6.622,1,0.178
5.496,1,0
6.627,0,0
6.236,0,0
-29.986,1,0.0474
-6.228,1,0.0436
-7.196,1,0.0475
-7.722,1,0.0416
-5.563,1,0.057
-8.041,1,0.0297
-6.835,1,0.0338
-5.149,0,0.067
-7.381,1,0.045
-8.997,1,0.032
-10.912,0,0.0489
-5.411,1,0.0377
-11.117,1,0.0454
-7.57,1,0.0325
-16.853,0,0.0357
-7.053,0,0.0355
-5.59,1,0.0349
-7.234,1,0.033
-8.982,0,0.0303
-10.825,1,0.0376
-6.502,0,0.0379
-5.746,0,0.11
-14.788,1,0.0368
-14.907,0,0.0352
-14.358,1,0.0449
-19.669,1,0.0374
-15.154,0,0.0617
-16.855,1,0.0455
-20.271,1,0.0446
-13.738,1,0.0388
-16.771,1,0.0535
-3.596,1,0.0888
-6.837,0,0.029
-7.407,0,0.0966
-10.105,0,0.136
-9.105,1,0.0514
-10.727,1,0.127
-9.362,1,0.0508
-10.073,1,0.0871
-8.26,0,0.0576
-3.137,0,0.0396
-4.874,1,0.0289
-5.321,0,0.059
-2.189,0,0.0327
-5.084,0,0.047
-7.411,0,0.0469
-2.793,1,0.049
-7.423,0,0.0326
-2.875,1,0.0351
-5.363,1,0.0842
-2.592,1,0.0308
-5.243,0,0.048
-8.177,0,0.0276
-7.093,0,0.0344
-3.132,1,0.0638
-3.988,1,0.0327
-4.656,1,0.0842
-5.482,0,0.0509
-2.037,1,0.0716
-3.319,0,0.0423
-5.485,1,0.0276
-4.584,1,0.0433
-5.918,1,0.036
-3.878,0,0.0559
-4.698,1,0.119
-5.456,0,0.0877
-8.317,0,0.0307
-2.161,1,0.03
-6.23,0,0.049
-3.314,0,0.0588
-5.697,1,0.0695
-6.121,0,0.0515
-3.198,0,0.0375
-5.381,0,0.0752
-4.862,1,0.0449
-6.567,0,0.0429
-7.319,1,0.0378
-5.313,1,0.0393
-3.943,0,0.0305
-4.137,1,0.0228
-4.283,1,0.0278
-6.757,0,0.0616
-5.6,0,0.133
-2.388,0,0.221
-4.686,0,0.0342
-4.978,1,0.063
-4.196,0,0.0353
-5.534,1,0.0598
-5.147,1,0.026
-13.261,1,0.0711
-30.702,1,0.0735
-25.1,0,0.0771
-28.8,1,0.079
-25.025,0,0.0572
-27.338,0,0.066
-27.132,1,0.474
-18.183,0,0.409
-17.12,0,0.557
-36.279,0,0.05
-27.53,0,0.061
-30.374,0,0.0549
-32.006,0,0.0439
-25.368,1,0.0555
-27.838,1,0.167
-19.639,0,0.532
-20.473,1,0.558
-25.307,0,0.226
-27.081,1,0.0754
-32.263,0,0.203
-33.085,0,0.0891
-27.246,1,0.0502
-28.825,1,0.223
-33.414,0,0.0595
-7.429,0,0.0997
-5.924,1,0.135
-8.878,1,0.0482
-5.308,1,0.101
-10.402,0,0.083
-12.508,1,0.142
-10.008,0,0.226
-21.09,1,0.0622
-15.449,1,0.195
-17.329,0,0.213
-16.594,0,0.0941
-5.875,0,0.0669
-7.113,1,0.0515
-4.648,0,0.184
-4.147,1,0.0798
-8.273,1,0.0292
-9.286,0,0.0335
-4.351,1,0.0289
-11.263,1,0.027
-15.595,1,0.0735
-13.002,1,0.0302
-12.313,1,0.027
-10.219,1,0.049
-6.586,1,0.0789
-9.765,1,0.0406
-10.632,1,0.0289
-10.566,1,0.0265
-13.032,1,0.0342
-14.214,1,0.0326
-14.792,1,0.0562
-7.969,1,0.0265
-15.48,1,0.0301
-8.317,1,0.0265
-8.831,1,0.0357
-13.288,1,0.0296
-12.902,1,0.0366
-14.135,1,0.0319
-10.594,1,0.0264
-15.648,1,0.0494
-16.28,0,0.036
-4.375,0,0.109
-8.799,0,0.0675
-12.236,0,0.387
-4.588,1,0.455
-16.744,1,0.113
-4.357,0,0.193
-6.331,1,0.186
-10.573,1,0.451
-11.854,0,0.0556
-10.574,0,0.0602
-15.469,0,0.0463
-8.882,0,0.136
-6.33,0,0.339
-27.664,1,0.0402
-15.915,0,0.0375
-27.049,1,0.0473
-38.682,0,0.0529
-27.23,0,0.0473
-30.143,0,0.0398
-30.158,1,0.0354
-33.896,1,0.0403
-32.107,0,0.0564
-21.817,0,0.0406
-22.873,1,0.0405
-33.521,1,0.0459
-16.856,1,0.0485
-25.212,0,0.0429
-27.048,1,0.0519
-37.829,1,0.043
-29.54,1,0.0337
-26.829,0,0.0426
-23.912,0,0.0446
-19.643,0,0.0479
-24.913,0,0.0357
-24.323,1,0.0432
-14.482,1,0.359
-13.998,0,0.383
-12.844,0,0.27
-15.843,0,0.0997
-16.917,1,0.273
-16.327,1,0.179
-16.129,1,0.0946
-16.323,1,0.468
-16.155,0,0.425
-19.03,0,0.338
-15.266,1,0.277
-19.977,1,0.446
-14.028,1,0.221
-17.911,0,0.0435
-7.556,1,0.057
-5.004,1,0.0771
-6.848,0,0.0316
-5.92,0,0.0483
-13.342,1,0.0374
-10.23,1,0.0304
-3.653,1,0.0377
-7.502,0,0.0312
-6.915,1,0.0637
-5.187,1,0.113
-14.2,1,0.0315
-8.566,1,0.0298
-4.992,1,0.0451
-7.475,1,0.0549
-11.76,0,0.249
-5.08,1,0.0346
-4.003,0,0.146
-11.418,0,0.0572
-5.983,1,0.0393
-7.045,1,0.0356
-3.844,0,0.064
-5.29,1,0.0357
-4.625,0,0.0289
-4.825,1,0.0312
-5.592,1,0.0297
-2.757,1,0.0859
-6.566,1,0.027
-3.922,1,0.0883
-2.372,1,0.0361
-9.267,1,0.0296
-6.503,1,0.0604
-10.731,0,0.0301
-7.493,0,0.128
-6.794,1,0.0445
-8.605,0,0.0304
-5.897,1,0.0309
-8.245,1,0.0296
-6.899,1,0.0336
-7.062,1,0.0534
-10.561,1,0.0315
-9.102,0,0.0292
-8.444,1,0.0545
-10.509,1,0.0407
-12.904,1,0.0351
-16.485,1,0.0346
-16.287,1,0.105
-11.517,1,0.0523
-12.307,1,0.0598
-15.204,1,0.0413
-8.106,1,0.0471
-8.343,0,0.584
-7.771,0,0.0765
-4.148,0,0.0334
-7.816,1,0.214
-10.607,0,0.0566
-6.849,0,0.379
-6.401,1,0.371
-5.266,0,0.244
-13.549,0,0.371
-6.961,1,0.359
-5.868,1,0.248
-8.358,0,0.17
-6.977,1,0.128
-7.178,1,0.18
-7.178,1,0.191
-7.015,1,0.164
-6.767,1,0.263
-7.719,1,0.194
-6.748,1,0.165
-14.442,1,0.0353
-4.17,1,0.105
-4.696,1,0.0634
-4.22,1,0.0366
-3.244,1,0.0371
-9.01,1,0.0945
-12.839,1,0.498
-14.633,1,0.257
-12.713,1,0.413
-11.837,0,0.593
-16.477,0,0.0385
-15.017,0,0.191
-16.899,0,0.42
-15.362,1,0.645
-13.115,1,0.542
-12.921,1,0.461
-10.439,1,0.0539
-4.155,1,0.0725
-5.67,1,0.0271
-3.379,1,0.0742
-5.519,0,0.0364
-4.267,0,0.03
-3.969,1,0.071
-4.849,0,0.0272
-9.923,1,0.0268
-5.206,1,0.102
-6.284,0,0.0377
-5.173,0,0.353
-6.505,1,0.0868
-8.086,0,0.059
-4.891,0,0.0697
-5.331,0,0.273
-4.807,0,0.205
-5.137,0,0.0822
-5.741,1,0.107
-5.846,0,0.0636
-5.057,1,0.0724
-7.339,0,0.0379
-8.687,1,0.256
-10.712,1,0.0946
-10.006,1,0.0549
-8.293,0,0.0827
-9.663,1,0.0355
-9.08,0,0.0522
-7.911,1,0.0561
-8.919,0,0.0391
-9.002,0,0.408
-2.566,0,0.239
-3.752,1,0.083
-3.847,0,0.189
-12.399,1,0.0365
-6.972,1,0.064
-10.07,1,0.0323
-6.155,1,0.0455
-7.611,1,0.0555
-6.66,0,0.0396
-9.267,1,0.0306
-7.894,1,0.0269
-7.786,1,0.0443
-9.622,0,0.0336
-14.635,1,0.0378
-7.404,0,0.0363
-3.475,1,0.0295
-4.044,1,0.0596
-3.973,1,0.032
-5.78,1,0.0287
-3.718,1,0.122
-2.963,1,0.0471
-5.613,1,0.029
-5.47,1,0.0274
-5.686,0,0.171
-4.752,1,0.0494
-4.466,1,0.0388
-4.213,1,0.524
-4.849,1,0.0394
-10.939,1,0.0514
-7.267,1,0.0594
-4.679,0,0.126
-4.834,0,0.0335
-7.754,1,0.167
-6.669,1,0.0679
-6.191,0,0.0489
-7.915,1,0.0441
-7.93,1,0.0482
-6.432,0,0.0365
-7.458,0,0.0608
-9.353,1,0.0706
-6.014,0,0.069
-7.62,1,0.0276
-6.955,0,0.0358
-7.193,1,0.029
-7.191,1,0.0269
-7.627,1,0.03
-7.917,1,0.0741
-6.68,1,0.0284
-10.975,1,0.0359
-9.876,0,0.0501
-11.179,1,0.0329
-10.034,1,0.0318
-9.674,1,0.031
-10.657,0,0.0289
-12.601,1,0.051
-7.758,1,0.0348
-6.815,1,0.0381
-16.539,0,0.05
-7.469,1,0.0528
-11.014,0,0.0326
-9.168,1,0.0402
-14.967,1,0.0375
-14.518,1,0.0388
-23.214,1,0.0603
-20.751,1,0.0607
-16.556,1,0.0514
-3.7,1,0.0321
-5.584,1,0.0288
-6.652,0,0.0333
-6.281,0,0.028
-6.653,1,0.0275
-6.587,1,0.0333
-9.066,0,0.0244
-5.202,1,0.0306
-9.879,1,0.0273
-8.909,1,0.0499
-9.722,1,0.0599
-8.795,0,0.0317
-6.448,0,0.0298
-5.442,0,0.0351
-9.061,0,0.028
-4.872,1,0.0494
-6.597,0,0.0266
-6.824,1,0.029
-5.06,1,0.0396
-5.91,0,0.0424
-8.926,0,0.0298
-5.757,0,0.0415
-12.189,0,0.0347
-6.299,1,0.0427
-14.312,1,0.0416
-10.432,1,0.26
-13.511,0,0.0308
-8.168,1,0.029
-11.807,0,0.0608
-8.583,1,0.0634
-11.524,1,0.055
-8.224,0,0.0257
-10.192,0,0.0417
-11.392,1,0.0286
-8.587,0,0.0256
-10.761,1,0.0272
-6.901,1,0.0389
-5.999,1,0.0287
-10.507,1,0.0264
-17.122,1,0.045
-6.853,1,0.0353
-7.474,1,0.0308
-7.489,1,0.138
-10.591,1,0.0312
-7.296,1,0.0314
-11.222,1,0.0385
-8.307,1,0.092
-11.084,1,0.0379
-13.859,1,0.0464
-10.082,1,0.0311
-11.141,1,0.0324
-12.195,1,0.033
-10.145,1,0.0354
-15.909,0,0.0455
-13.77,0,0.0306
-11.522,1,0.0423
-12.579,0,0.0272
-13.113,1,0.0321
-11.539,1,0.0449
-18.813,1,0.0294
-14,1,0.0526
-12.228,1,0.0319
-17.607,1,0.0309
-10.92,1,0.0891
-10.207,1,0.17
-18.899,1,0.0439
-17.435,1,0.0301
-13.744,1,0.0314
-12.978,1,0.0449
-16.273,1,0.03
-14.317,1,0.0354
-12.23,1,0.0308
-15.444,1,0.033
-10.379,1,0.0623
-11.805,1,0.03
-10.149,1,0.0335
-11.072,1,0.0988
-9.777,0,0.0308
-11.01,1,0.0613
-15.001,1,0.0848
-10.08,1,0.0639
-11.335,0,0.0354
-13.803,1,0.0391
-12.548,0,0.0375
-11.516,1,0.0314
-8.51,1,0.0295
-11.47,1,0.0305
-8.232,1,0.414
-6.981,0,0.442
-6.908,1,0.403
-6.866,0,0.301
-5.487,0,0.341
-6.601,1,0.227
-10.278,1,0.164
-8.207,1,0.895
-11.637,1,0.493
-10.099,1,0.545
-6.448,1,0.0386
-6.31,1,0.0455
-6.993,1,0.0579
-6.826,1,0.131
-7.603,0,0.107
-6.599,1,0.0383
-6.366,1,0.044
-7.235,0,0.0582
-7.453,0,0.0724
-9.079,0,0.178
-6.102,1,0.0568
-6.444,0,0.0389
-6.417,0,0.0587
-7.221,1,0.178
-7.366,0,0.0623
-7.12,1,0.0955
-11.813,1,0.0384
-6.194,1,0.0821
-11.252,1,0.0298
-7.288,1,0.0702
-5.998,1,0.0479
-6.77,0,0.0399
-6.488,0,0.0934
-7.428,1,0.0376
-5.861,1,0.0477
-7.327,1,0.0354
-6.367,1,0.0667
-6.043,1,0.0474
-6.449,1,0.0469
-9.94,0,0.0594
-7.474,0,0.0511
-9.598,0,0.0508
-7.56,0,0.055
-10.596,1,0.0314
-5.226,1,0.221
-5.959,0,0.0353
-4.608,1,0.0847
-4.492,1,0.0554
-4.702,1,0.0346
-8.676,1,0.0446
-13.101,0,0.0449
-11.843,0,0.0347
-20.806,1,0.0568
-12.369,1,0.0389
-16.328,1,0.0609
-16.508,0,0.0509
-21.056,1,0.0818
-9.983,1,0.0576
-14.03,1,0.721
-8.538,1,0.0737
-9.547,0,0.0688
-9.868,0,0.0629
-7.002,1,0.0978
-10.183,0,0.0933
-5.09,1,0.0546
-11.208,1,0.0874
